text,sentiment,original_text
anggota dewan wakil rakyat nya pilih wakil sejahtera rakyat anggota dewan wakil rakyat sengsara rakyat anggota dewan hormat kurang angka anggur undang undang omnibus law buka lapang kerja buka lahan lahan tidur indonesia impor beras tani sistem canggih eropa angka anggur sengsara kerja anggur pikir rakyat pikir masuk perintah aja rakyat gimana nasib stiap gelisah pikir suap nasi,1,"Anggota DPR seharus nya di pilih untuk mewkili kesejahteraan Rakyat....kalau bgini caranya,anggota DPR jdi ikut menyengsarakan Rakyat. Kpd Bpk2 anggta Dewn yg terhormat?kalau anda ingin mengurangi angka pengangguran,bkn dgn cara UU omnibuslaw ini....Yg bener itu?buka lapangan kerja baru....buka lahan2 tidur agar Indonesia tidk mengimport beras...buat cara pertanian dgn sistym canggih sprti di Eropa...sya yakin angka pengangguran pasti bisa di atasi.bkn dgn cara menyengsarakan pekerja sprti ini.bnyk cara untuk megatasi pengangguran.fikirkan rakyat,jgn hanya memikirkan masukan untuk pemerintah aja,sementara rakyat ntah gmn nasibnya yg stiap hari gelisah memikirkan sesuap nasi"
si bikin si dewan wakil rakyat,0,"lagipula siapa juga si yang bikin masalah,si dpr"
senang banget dengar timpa pagar,0,Seneng bgt dengernya wkwkw ampe ketimpah pager dong wkwkwk
demo asli tumpang,0,INI bukn demo asli psti da yg numpngin
polisi ngapain,0,Polisi kamu ngapain
senjata takut,0,"Siapkan aja senjata,pasti mereka takut"
corona atas sah kanya undang undang cipta kerja bawa negeri,0,"Corona aja sampai sekarang belum teratasi tambah lagi  masalah disah kanya uu cipta kerja ini, mau dibawa kemana negeri ini...?"
suka indonesia make,0,Like this Indonesia.....always make problem
polisi luka langsung heboh mahasiswa luka gas air mata lihat,1,Polisi terluka langsung heboh bagaimana mahasiswa yang terluka karena gas air mata tidak diperlihatkan
negara hati tindas rakyat penting,1,Inilah negara ku tak ada hati menindas rakyatnya sendiri demi kepentingan sendiri 😭😭😭
semangat kakak demo,1,Semangat kaka ku yg ikut demo
partai buruh rakyat indonesianamun sayang partai mati buruh dukung,1,Dulu partai buruh ada untuk rakyat indonesia.<br>Namun sayangnya partai itu sendiri mati karna tidak ada buruh yg mendukung...
pahlawan indonesia menang lihat,1,Pahlawan indonesia menangis lihat ini
aparat adu bangsa gaji rakyat,1,Aparat jgn mau di adu ama bangsa sendiri ingat kalian dapat gaji dari rakyat
gimana pas mahasiswa buruh demo nya tayang televisi polisi luka barang anggota rusak siar mahasiswa luka polisi mahasiswa hancur barang anggotaadil,1,"Gimana ini, kalo pas mahasiswa dan buruh waktu demo nyaa ga di tayangin di tv, tapi kalo ada polisi yg luka atau barang anggota ada yg rusak baru di siarin ,MAHASISWA LUKAI POLISI....MAHASISWA HANCURKAN BARANG ANGGOTA.....adil?"
mahasiswa ayo demooquotmahasiswa eh corona woyyquotmahasiswa biar aja ayo demooquotcorona suka ya allah cuekinquotku menang,0,MAHASISWA 1:&quot;AYO DEMOO!&quot;<br>MAHASISWA 2:&quot;EH KAN CORONA WOYY&quot;<br>MAHASISWA 1:&quot;UDH BIARIN AJA AYO KITA DEMOO!&quot;<br><br>CORONA BE LIKE:&quot;YAWLOH GW DI CUEKIN&quot;<br><br><br>KU MENANGISS...
majuuupolisi dorgas air matamasa homesenjata nya ganti ganti gas air mata mulu,0,MASA :MAJUUU!!<br>POLISI :Dor(gas air mata)<br>MASA :back to home<br><br>SENJATA NYA GAK GANTI GANTI MAKE GAS AIR MATA MULU😂😂😂
hukum akibat demo demonstran kasihan bikin ulah santai,1,Yg dihukum seharsnya yang mengakibatkan ini demo...jangan pendemo dong..kasihan.....yg bikin ulah malah nyantai didalam..
jakarta,0,Ni lama lama jakarta jadi kg bener
semangat teman teman allah lawan ketidakadilan,1,Terus semangat teman2ku..Allah bersama kalian yg melawan ketidakadilan..
hayo aku bikin omnibus orang dengki,0,Hayo ngaku siapa yg bikin omnibus... Pasti orng dengki.
ayo demo aceh ikut polisi tewas,0,"Ayo terus kita demo, aceh jga ikutan dong, polisi tewas wkwkwk"
polisi pukul balas,0,Kenapa hanya polisi yg memukul kenapa kalian tidak balas
rakyat sulit hidup politikus dewan wakil rakyat majelis wakil rakyat rakyat mati rakyat ya,1,Mengapa selalu rakyat kecil ini yg dipersulit hidupnya...kalian para poli-tikus dpr mpr ingin rakyat kecil ini mati semua dan ga ada lagi rakyat kecil ya..
politikus dewan wakil rakyat adu mahasiswa polisi,1,Lagi2 poli-tikus dpr mengadu mahasiswa dg polisi
berita polisi luka juta rakyat luka tindak represif,1,"Jangan beritain polisi aja yang terluka, jutaan rakyat lebih banyak yang terluka karena tindakan represif"
bentrok masyarakat polritolong aja dengar aspirasi rakyat,1,Lagi&quot; bentrok masyarakat dan POLRI<br>TOLONG AJA DENGERIN ASPIRASI RAKAYAT
dewan wakil rakyat dewan wakil rakyat nyata tindas rakyat nya maksud dewan wakil maksud tindas wakil rakyat maksud nya ya,0,"DPR (Dewan Perwakilan Rakyat) apa benar?? Nyatanya mereka semua malah menindas rakyat nya sendiri, apakah mksud dari kata dewan perwakilan itu?? Apakah mksudnya untuk menindas?? Bukan. Apakah untuk mewakili rakyat?? Juga bukan. Mksudnya nya apa yaa??"
maju kepung anggota dewan wakil rakyat tindas rakyat,1,Maju terus kepung anggota DPR yg menindas rakyatnya
undang undang cipta kerja hasil karya bento persetan orang susah asyik asyik bento asyik,0,UU cipta kerja hasil karya BENTO ... persetan orang susah yang penting Asik... Asiiiik ... Bentoooooo ... Asiiiiik...
undang undang cipta tenaga kerja tuju baikmembuka keran investasi imbas buka lapang kerja rakyat indonesia anggur butuh perkerjaanjangan makan isu hoaks bilang sangon bayar usaha pecat semena mena upah minimum hak cuti hapus bohong hoaxdgn undang undang saing negara kawasan asialihat tuh kemarin pabrik pabrik pindah vietnam imbas karyawan karyawan situ anggur,1,"UU Cipta Tenaga Kerja itu tujuannya BAIK.<br>Membuka keran investasi yg besar, imbasnya adalah membuka lapangan kerja baru. Masih banyak lo rakyat Indonesia yg menganggur &amp; mereka membutuhkan perkerjaan.<br>Jangan mau termakan isu HOAX, bilang pesangon ga dibayar, perusahaan bisa pecat semena2, ga ada upah minimum, hak cuti dihapus.. itu semua BOHONG, itu semua HOAX.<br>Dgn adanya UU ini, kita bisa bersaing dgn negara2 di kawasan ASIA.<br>Lihat tuh, kemarin banyak pabrik2 pada pindah ke vietnam kan imbasnya ke kita jg karyawan2 dstu jg pada nganggur."
semangat kakak mahasiswa,1,Semangat kakak mahasiswa
maaf tuhan tau paham urung amarah tuhan,0,Maafkan &quot;mereka&quot; TUHAN. &quot;Mereka&quot; tidak tau dan tidak faham. Urung kan amarahmu TUHAN.
pribadi dewan wakil rakyat musuh polisi ikut perintah polisi tuju ayom rakyat ikut perintah pimpin ya polisi turun jalan polisi mahasiswa sakit anggota dewan wakil rakyat tidur nyenyak gedung polisi sengsara main hakim polisi musuh omnibus hukum polisi,1,"Untuk gua pribadi, DPR adalah musuh kita ,polisi hanyalah mengikuti perintah, polisi bertujuan mengayomi rakyat, Dan MENGIKUTI PERINTAH PEMIMPIN Ya mau ngga mau polisi harus turun kejalan, polisi jadi seperti mahasiswa yang sama sama merasa sakit, sementara anggota  DPR tidur nyenyak didalam gedungnya, polisi juga sengsara jadi jangan main hakim aja sama polisi, ingat musuh kita adalah OMNIBUS LAW bukan polisi!."
katan demo bela sejahtera rakyat rusak fasilitas rakyat ganti pimpin negara laknat allah,0,"Katanya demo membela kesejahteraan rakyat, tapi kok malah merusak fasilitas rakyat, yg begini mau  ganti memimpin negara  ? Pasti dilaknat oleh Allah"
keras balas keras mas broobuat mahasiswa semangat tegak adil halang kipas trus,0,"Kekerasan bls kekerasan mas broo,,buat mahasiswa semngt trus,,tegakkan keadilan,siapapun yg mmghalangi,,kipas aj trus..."
dewan wakil rakyat cuman duduk santai polisi korban,1,DPR cuman duduk santai lh polisiNya jadi korban
luka mahasiswa liput,1,Kok yang terluka dari mahasiswa tidak diliput
astagfirullahaladzimya allahmo bawa negara megahklo demo rusak fasilitas kasihan ngra cinta negara demo rusak sglnyatk kaum muda coba pikir positifapa negara covid butuh dana tk butuh tk kerjaorang miskin hdp daerah jakarta banget banget kurang lihat coba pemerintahsemua mnjaknperjlnn anak muda lang pikir jngn dikit demo rusak,1,Astagfirullahal&#39;aziiim...y allah...<br>Mo d bw k mn ini negara yg megah...klo semua demo  ahirny ngerusak semua fasilitas yg ada <br>Apa g kasian sm ngra sendiri ...apa g cinta sm ngr sendiri ?..klo semua demo jd ngerusak sglnya<br>tk kaum muda ..cobalh berpikir yg positif...apa lg skarang semua ngr lg covid ...lg butuh dana tk yg membutuhkn ..( msl tk yg g krj..org miskin...terlbh** yg hdp d daerah...klo d jkrt mh kyny g bgt bngt kekurangn klo d liat...apa coba yg kurang dr pemerintah...semua d mnjakn<br>Perjlnn ank muda msh pnjang....baik melangkah &amp; berpikir...jd jngn....( Dikit** demo)**klo ahirny bnyk merusak yg ada
bubar dpr,0,Bubarkan dpr....
rakyat asli indonesia dominasi buruh coyknp bos untungkankemana sila keadailan rakyat indonesia,1,Seluruh RAKYAT asli indonesia di dominasi buruh coy.<br>knp bos jd di pihak yg di untungkan.<br><br>Kemana <br>Sila ke 5<br>Keadailan bagi seluruh RAKYAT indonesia.
demonstran tangkep kejar polisi tangkap,0,kalo ada pendemo di tangkep. kejar aja polisinya tangkep lagi😀
akibat politik uang jabat amanah rakyat kecewa besok pilih jabat prestasi akhlak nya uang amplop,1,"Akibat Politik uang pejabat ga amanah rakyat kecewa 😂 , besok2 kalau milih pejabat karena prestasi sama akhlak nya baik , bukan karena uang / amplop 😂"
demo rusak negeri,1,Demo hanya akan makin merusak negeri ini.
perang saudara klwdl perang lawan belanda jepang skrang perang am saudara hy karwna nafsu dewan wakil rakyat mpr dewan khianat rakyat,1,Perang sodara ...klw.dl perang melawan belanda jepang skrang perang am sodara sendri .hy karwna nafsu DPR .MPR ...dewan pengkhianat rakyat
polisi buta jabat moga anak putu kaliyan kerja pabrik ya amiinnnnn,1,Pak polisi buta dengan jabatan semoga anak putu kaliyan kerja di pabrik ya pak <br>Amiinnnnn
polisi ribet padal wewenang tahan dwmontrasi polisi tuh mengayomimembela masyarakat berita quotsaya rakyatquot tolak undang undang cipta kerja adil,1,"Polisi ribet padaL dia tidak ada wewenang menahan dwmontrasi ADANYA POLISI TUH UNTUK MENGAyomi,membela masyarakat, setiap berita kata2nya &quot;saya ada buat rakyat&quot;  TOLAK UU CIPTA KERJA YANG TIDAK ADANYA KEADILAN"
demo suara aspirasi demo rusuh tonton ol,1,"Demo boleh saja utk menyuarakan aspirasi, tapi apakah demo harus rusuh dan ini dipertontonkan ol"
angota dewan wakil rakyat hajar,0,Angota dpr aja yg di hajar
pilih tau pilih ingt,0,Knpa dulu kau pilih ..kalau tau gini jgn kau pilih ingt itu ..
asing serah tidur kasur empuk mewah,1,"Lebih baik di asingkan , dari pada harus menyerah, dan kami tidak pantas tidur di kasur yang empuk dan mewah ,"
dewan wakil rakyat dewan wakil rakyat dewan wakil usaha turun lapang temuin demo real masyarakat demo masyarakat sabar tunggu masyarakat murka,1,DPR Dewan Perwakilan Rakyat APA Dewan Perwakilan Pengusaha! Turun lapangan temuin pendemo! Ini belum real masyarakat yang demo. masyarakat masih ada kesabaran. Jangan tunggu masyarakat yang benar-benar murka! Jangan sampai!
perintah edan pandemi susah muncul undang undang omnibus lawwoiii koruptorentah bangsa indonesia maju saudara,1,"Pemerintah edan lgi masa Pandemi masa lgi susah kok malah muncul UU omnibus law,woiii para koruptor,entah lah kau dri bangsa Indonesia 🔥🔥🔥,maju terus saudaraku 🔥🔥🔥"
polisi belah salah,1,Polisi membelah yang salah
untuk anggota dewan wakil rakyat hormat biar adil omnibus bela anggota dpr gaji anggota dewan wakil rakyat turun umr tunjang anggota ketua dewan wakil rakyat pensiun anggota ketua dpr izin cuti anggota ketua dpr anggota ketua dewan wakil rakyat bolos hukum phkseluruh anggota ketua dewan wakil rakyat tidur rapat hukum phktidak fasilitas mobil dinas anggota ketua dprtidak fasilitas rumah dinas anggota ketua dpr tunjang mewah dalambentuk apa anggota ketua dpr anggota ketua dewan wakil rakyat korupsi kena hukum gantung monas berani ga nama adil,1,"Teruntuk anggota Dpr yang terhormat Biar adil omnibus juga belaku untuk anggota DPR<br>1. Gaji anggota DPR turun jadi UMR<br>2. Tidak ada tunjangan bagi seluruh anggota dan ketua DPR <br>3. Tidak ada Pensiun bagi seluruh anggota dan ketua DPR<br>4. Tidak ada izin cuti bagi seluruh anggota dan ketua DPR<br>5. Seluruh anggota dan ketua DPR bolos sekali, dihukum PHK<br>6.seluruh anggota dan ketua DPR tidur saat rapat, dihukum PHK<br>7.tidak ada fasilitas mobil dinas bagi seluruh anggota dan ketua DPR<br>8.tidak ada fasilitas rumah dinas bagi seluruh anggota dan ketua DPR<br>9. Tidak ada tunjangan kemewahan dalam.bentuk apapun bagi seluruh anggota dan ketua DPR<br>10. Bagi seluruh anggota dan ketua DPR yang melakukan korupsi dikenakan hukum gantung di Monas <br>Berani ga?? Itu baru namanya adil"
aman tugas provokator salah provokator sesunghuhnya bikin uu merekala tanggung merekala tangkap,1,"yg di amankan petugas itu profokator yg salah, provokator yg sesunghuhnya adalah mereka yg bikin uu... merekala yg bertanggung jawab atas semua ini, merekala yg harus di tangkap..!!!!"
kalimat demonstran tangkap polisi anggap provokator nyata gitu,0,"Kenapa ga ada kalimat pendemo menangkap polisi yang dianggap provokator, padahal kenyataannya gitu"
perintah min demo,0,lanjutkan pemerintah yg mintah d demo
pake akal sehat polisi salahmasa undang undang lihat hasil kedepannyakami republik indonesia cuman undang undang cipta kerja hapus cuman adu domba petinggi moral,1,Pake akal sehat dong polisi. Mana yg bener mana yg salah.<br>Masa dari UU baru aja gk bisa liat hasil kedepannya?<br>Kami RI cuman mau UU cipta kerja di hapuskan. Cuman itu kok dan jangan mau kita di adu dombakan sama petinggi² gak bermoral 🙏
untung aceh dewan wakil rakyat tanda tangga uud cipta kerja,0,Untung aja di aceh dpr gk mau tanda tangga uud cipta kerja..
jatuh bangun negara gantung bangsa pudar satu peduli indonesia dar nama gambar untai pulau peta cepat baik negeri,1,"Jatuh bangunnya negara ini, sangat tergantung dari bangsa ini sendiri. Makin pudar persatuan dan kepedulian, Indonesia hanyalah sekedar nama dan gambar seuntaian pulau di peta cepat membaik negeriku"
polisi adu mahasiswa dewan wakil rakyat ketok palu umpet polisi kawal anak mahasiswa demo biar polisi hujat salah dewan wakil rakyat biar dewan wakil rakyat bulan komen tator serang polisi polisi kambing hitam halau demo anarkis,1,Sebetulnya ini polisi yg diadu dgn mahasiswa....dpr udh ketok palu trus umpet...hrusnya polisi kawal saja anak mahasiswa demo...biar polisi tdk dihujat....yg buat kesro kan Dpr...biarjan saja dpr yg dibuat bulan2nan....nanti ini pd akhirnya para komen tator2 lak nyerang polisi n polisi yg dikambing hitamkan karena menghalau demo yg anarkis......
tumbang selamat indonesia,0,Akhirnya.. AKAN TUMBANG PADA WAKTUNYA!! saveIndonesia
polisi kawal anak anak mahasiswa demo halang halang polisi bentrok anak mahasiswa dewan wakil rakyat rakyat ulah dewan wakil rakyat polisi bulan bubar dewan wakil rakyat majelis wakil rakyat indonesia dewan wakil rakyat majelis wakil rakyat jaya ulah dewan wakil rakyat gitu bijak bagus sengsara kerja,1,Pak polisi kawal saja anak2 mahasiswa demo...jangan dihalangi2.....sebetulnya pak polisi sendiri yg dibentrokkan dgn anak mahasiswa oleh dpr yg tidak memihak pd rakyat....yg berulah dpr nanti polisi yg dibuat bulan2nan.....lebih baik di bubarkan saja dpr dan mpr. Indonesia gk ad dpr dan mpr jga tetap jaya....dari th ke tahun ulahnya dpr selalu gitu....bukan membuat kebijakan yg bgus malah nyengsarakan pekerja.....
polisi presiden dewan wakil rakyat perintah gaji pajak rakyat jajah rakyat,1,"Polisi, Presiden, DPR, Pemerintah digaji dari Pajak Rakyat.. tapi mengapa kalian menjajah rakyat sendiri !!!"
kasihan polisi nya baku hantam ama parademonstransedangkan anggota dewan wakil rakyat nya tidur rumah demo gedung ujung ujung harga wakil rakyat jemput rumah anggota dewan wakil rakyat ya demo takut gedung dewan wakil rakyat,1,"Kasihan polisi nya mereka baku hantam Ama parademonstran<br>Sedangkan para anggota DPR nya lagi tiduran di rumahhhh,kalo menurut saya jangan demo ke gedungnya kalo ujung-ujungnya kalian gak di haragai sama para wakil rakyat,samperin rumahnya anggota DPR ya aja mereka kalo lagi demo gini u mereka pasti takut ke gedung dprnya"
mampir salur jefri nichol iqbal ramdhan unjuk,0,"Mampir channel gua bro, Jefri Nichol sama Iqbal Ramdhan ikut unjuk rasa"
rakyat senjatarakyat kekuatanrakyat aku kalah kuasa mu kuasa perintah riterserah laku putus mukami mintaagar,1,"Rakyat tak punya senjata.<br>Rakyat tak punya kekuatan.<br>Rakyat mengaku kalah dibalik kekuasan mu,wahai penguasah.wahai pemerinta RI.<br>Terserah kau lakukan apa keputusan mu.🙏🙏🙏kami hanya minta.<br>Agar semua baik baik saja."
polisi anjing anjing dewan wakil rakyat,0,Polisi anjing2 DPR
akibat anarkisme biar jabat suka hati rakyat suka hatiini rakyat lawan perintah perang rakyat perintah sgala dibiarkansemoga allah swt sl lindung indonesia cinta kehancuranaamin,1,Inilah akibat segala sesuatu yg anarkis dibiarkan juga pejabat sesuka hati akhirnya rakyatpun sesuka hati...<br>ini baru rakyat lawan pemerintah blm lgi klo nanti perang antar rakyat krn pemerintah sgala sesuatu dibiarkan...<br>Semoga Allah swt sl melindungi indonesia tercinta dr kehancuran...aamin
presiden aju dewan wakil rakyat kesah presiden pilih paket kawan banteng nya masuk senayan demo manusia kambing,1,"Presiden Mengajukan, DPR mengesahkan, Presiden kau yang pilih sendiri, sepaket sama kawanan banteng nya masuk senayan, terus sekarang kalian demo.. kalian manusia apa kambing?"
bangsa maju,0,Bangsa yang maju
sebentar usaha tutup makan tuh demo,0,"lanjutkan bro dan brai, entar perusahaan semua pada tutup lalu makan tuh demo..."
perintah kocak,0,penerintahan kocak
sewa tronton,0,Menyewa tronton waduh
presiden hormat tau makan uang hasil utang orang tau,0,untuk bp Presiden kita yg terhormat tau gak yg makan uang hasil utanng itu siapa? Semua orang juga tau gak usah disebutin
ricuh provokator diem diem peduli diem diem mati mikrofon tolong demo emosi provokator ya suara rusak suara dengar dengar mikrofon mati nyala mikrofon nya semangat teman teman demonstran,1,"Gak mungkin ricuh kalo gga ada provokator dan yg di dalem mau keluar mau jelasin, yg di dalem diem diem bae gga mau ngreken kok, diem diem matiin mic, tolong yg demo jangan sampai emosi karna provokator ya, kalian sampaikan suara tanpa merusak, ketika suara kalian tak di dengar sampaikan terus sampai di dengar, kalopun mic kalian dimatiin, nyalain lagi mic nya ✌, semangat teman teman pendemo 💜"
kasihan rakyat aparat korban politik rakyat keluarga dewan wakil rakyat tonton ruang sejuk udara,1,kasihan rakyat dan aparat jadi korban politik.. mereka juga rakyat kecil dan punya keluarga... DPR paling cuma nonton sambil ngopi di ruang ac
hapus dewan wakil rakyat katan wakil rakyat jajah mpr,1,Hapus saja DPR itu!! Katanya wakil rakyat kok mlh menjajah!. Lebih baik Cukup MPR  saja yg ada.
bangsa lawan jajah beda warna kulit bangsa nya,0,Dulu bangsa ini melawan penjajah yang jelas beda warna kulit dan bangsa nya.....! sekarang...?
tanggap demo biar rusuh,1,"tanggapi lah para pendemo, biar ga rusuh"
sejarah indonesia jajah negara,1,SEJARAH INDON : DIJAJAH NEGARA SENDIRI 🤜🤛
lihat pertiwisedang susah hati air mata berlinangemas intan terkenangindonesia,1,Ku... lihat ibu pertiwi<br>sedang bersusah hati... <br>air mata mu berlinang..<br>emas intan mu terkenang...<br>..................<br><br>Indonesia sedang tdk baik2 saja
lelah anjing kemarin sorot pas mahasiswa ricuh coba sorot pas polisi culik mahasiswa polisi samar polisi nusuk mahasiswa polisi aniaya mahasiswa sorot mahasiswa ricuh mulu,0,"Capek Gw Anjg Dri Kmrn Ngeliat Yg Disorot Pas Mahasiswanya Ricuh,Coba Dong Yg Disorot Yg Pas Polisi Nyulik Mahasiswa,Polisi Nyamar,Polisi Nusuk Mahasiswa,Polisi Aniaya Mahasiswa. Masa Yg Disorot Mahasiswa Yg ricuh Mulu"
alay kena dorong pagar pingsan lihat anak muda kena gas air mata,0,"Alay baru kena dorongan pager aja pingsan, liat banyak anak muda kena gas air mata"
polisi berani main senjatakalo berani tangan kosong,1,Polisinya beraninya main senjata!!<br>Kalo berani tangan kosong pak
polisi pakai gas pakai petas,0,Polisi pake gas <br>Masa pake petasan woy
tembak mati aman masyarakat polisi,0,tembak mati ditempat demi keamanan masyarakat pak polisi...
zaman negara heran,0,Dr zaman dulu negaraku selalu begitu udh ngk herannn
dewan wakil rakyat tuntut tangkap tau kondisi pandemi bikin rancang undang undang bikin gaduh,1,Harusnya DPR di tuntut dan di tangkap karena yg memulai adalah mereka....tau kondisi pandemi mlh bikin RUU yg bisa bikin gaduh...
anggota dewan pilih rakyat rakyat sengsara diam,1,Mana anggota dewan yg katanya terpilih oleh rakyat... Rakyatmu lagi sengsara jangan diam aja donk...!!
moga kakak mahasiswa siswi sehat hasil batal omnibus law nya amin,1,"Semoga buat kk mahasiswa/siswi sehat selalu , dan berhasil untuk membatalkan omnibuslaw nya Amin❤"
si gagas ide rancang undang undang sadar,1,Semua berawal dari si penggagas ide RUU ini. Wahai kau emak sadarlah.
rusuh bahaya saudara damai sebentar uji salam,1,Jgn rusuh dan membahayakan diri wahai saudara ku.. damai sebentar kita sedang diuji salam dari 🇲🇾
warga ya tuhan undang undang bubar omnibus law moga covid hilang normal ekonomi murid mahasiswa ajar online ajar online habis uang beli kouta rakyat miskin undang undang bikin warga stres tenang dpr dewan pimpin atas indonesia tolong lihat rakyat bikin undang undang kondisi rakyat kah rakyat tuju lelah demo kasihan uang pakai renovasi rusak warga coba pikir tangis lihat coba bikin undang undang bener kecuali undang undang jam kerja masyarakat masyarakat jamin sehat gratis biaya apa demo usaha senang iya gaji upah minimum regional ya perintah senang kurang gaji karyawan biar kerja jam gaji kasih sesuai kerja maaf salah ketik bicara,1,Warga: yatuhan undang-undang macem apa gini bubarkan omnibus law.semoga covid segera hilang. Dan normal kembali ekonomi. Murid. Mahasiswa tidak ada lagi belajar online. Karena belajar online menghabiskan uang. Untuk beli kouta perharinya. Bagimana dengan rakyat miskin?? Apa lagi dengan adanya undang-undang seperti ini. Bikin warga stres bukan tenang. Dan dpr. Dewan pimpinan atasan indonesia tolong liat rakyat kecil jangan asal bikin undang-undang tanpa meliat kondisi rakyat apa kah rakyat tersebut setuju/bagimana??? Apa tidak capek demo?  Apa tidak kesihan uang yang di pakek untuk renovasi yg sudah di rusak oleh warga?? Coba pikir dulu. Saya nangis liat ini. Coba bikin undang*yang bener. Kecuali. Undang*undang ini di tetapkan tetapi jam kerja masyarakat di kurangi. Dan maskarayat harus mendapatkan jaminan kesehatan geratis tanpa biaya apapun. Klok demo gini yg  pasti perusahan seneng yes gajih umr ya akan di kurangi oleh pemerintah jadi saya seneng bisa mengurangi gajih karyawan saya. Biarin dia kerja berapa jam tapi gajih yg saya kasik tidak sesuai dengan kenerja.. Maaf kalok salah ketik/bicara
rusuh dewan wakil rakyat daerah hadir kena rakyat jelas,1,KAMI SEBENARNYA TIDAK AKAN RUSUH ASALAKAN DPRD HADIR UNTUK MENENGKAN RAKYAT DAN BERI PENJELASAN!!!
ayo mahasiswa semangat hak hak aspirasi insya allah undang undang cipta kerja batal ayo mahasiswa semangat,1,ayo wahai mahasiswa semangat lanjutkan terus hak hak aspirasi insya allah uu cipta kerja dibatalkan ayo wahai mahasiswa semangat.....
si jerit rakyat dengar hei petinggi salah nya temu nya anggota dewan wakil rakyat wakil rakyat kecilbuka mulut ku bikin sulit suasana nya undang undang cipta kerja pikir efek warga inget diri nya gedung gedung kamirakyatapa laku buruh makmur omnibus law bantu petinggi dengar,1,Knpa si jeritan rakyat g di dgr kalian hei para petinggi apa slh nya.kalian menemui masa dan bukn nya kalian anggota DPR wakil kami rakyat kecil??<br>Buka lh mulut mu jawab lh pertanyaan ku..knp hrs kalian bikin kmi tmbh sulit di suasana yg seperti ini..dgn ada ny undang undang cipta kerja..tnpa kalian berfikir efeknya k warga kekami..inget berdiri nya kalian di gedung gedung besar itu karna adanya kami..rakyat.!!!<br>Apa yg kalian lakukan untuk kmi para buruh untuk lebih makmur bukn seperti omnibuslow yg bru2 ini..bantu agar para petinggi bisa dengarrr
usul tolak ditimbangsuara bungkam kritik larang alasandituduh subversif ganggu aman lawanwiji thukul,1,"Apabila usul ditolak tanpa ditimbang,<br>Suara dibungkam kritik dilarang tanpa alasan,<br>Dituduh subversif dan mengganggu keamanan, Maka hanya ada satu kata: LAWAN!<br><br>(Wiji Thukul, 1986)"
polisi salah rusak salah kuasa negeri dengar suara rakyat,1,Wahai para polisi jangan salahkan mereka merusak segalanya salahkan para penguasa di negeri ini yg tidak mendengarkan suara rakyat...
dewan wakil rakyat otak suruh rumah ajatapi bikin atur timbul efek kerumun covid tipu tipu ya anjing,0,"Dpr gaada otak, katanya suruh di rumah aja<br>Tapi kok bikin aturan yang menimbulkan efek kerumunan..Covid emng sbnernya tipu tipu ya wkwkwk anjim emang"
gilir polisi besarin mahasiswa polisi keroyokan maklumin edar nya video amatir akun jejaring sosial tutup tutup rakyat tau visi misi polisibukan ayom lindung tindas polisi malu lagu nyanyi apel pagi indonesia raya,1,"giliran polisi,,,di besar besarin,,<br>   mahasiswa ,,,,di pukulin sama polisi (keroyokan),,,<br> di maklumin,,,<br>    dengan beredar nya video&quot; amatir di akun jejaring sosial yang ngga di ada ada  atau di tutup tutupi,,,<br>      mungkin rakyat makin tau ,,,<br>   bahwa visi misi polisi,,,<br>bukan lagi tentang mengayomi dan melindungi,,<br> akan tetapi ,,,menindas<br>          apa anda&quot; (polisi) ngga malu sama lagu yang sering di nyanyikan saat apell pagi<br>  (INDONESIA RAYA)"
pilih wakil sedih lihat bela rakyat,0,Saya pastikan gak akan milih lg Wakil nti sedih liatnya g ada yg bela rakyat ternyata😭
dewan wakil rakyat guna hancur,0,"DPR ga berguna, hancurkan"
indonesia corona omnibus bikin sengsara buruh untung orang asing rakyat bodoh badan selenggara jamin sosial omnibus gimana demo,1,"Mau jadi apa ini Indonesia Corona belum berakhir,ditambah lagi omnibus bikin sengsara para buruh,menguntungkan org asing,rakyat kecil dibodoh2in,bpjs dinaikin,skrg omnibus gimna gk demo terus"
polisi lawan rakyat,0,Polisi vs rakyat
indonesiademomeme saham,0,Indonesia:Demo<br>Meme: Stonks
turun jalan,0,Ingin rasanya turun kejalan
hati hati kawan kawan buruh mahasiswa masyarakat moga bangsa pimpin pimpin perikemanusiaan kaum,1,Tetap Hati2 kawan2 buruh &amp; mahasiswa begitu pun masyarakat.semoga Bangsa ini bs lbh baik dr pemimpin2 yg tdk ada prikemanusiaan kpda kaum kecil
lebay mahasiswa luka munafik nih media media televisi,0,Lebay ... mahasiswa jg byk yg terluka ! 😤 munafik nihhh media2 tv skrng ini
mati polisi mahasiswa tonjok perempuan,0,Udah matin aja polisi mahasiswa di tonjok apan itu atau pereman
hancur bangun biar kerja proyek kerja ayo hancur biar tukang anggur,0,"Terus hancurkan semua bankunan biar kami yg kerja proyek  semakin byk pekerjaan, ayo hancurkan semua, biar tukang gak ngangur lagi"
demonstran rusuh kena corona langsung masuk ruang antre mati obat,0,Bagi pendemo yg rusuh jika kena corona langsung masuk kan ruang antri mati g usah diibati
