text,sentiment,original_text
gimana polisi malam serang mahasiswa kampus,0,Gmna tuhh yg polisi tengah malem nyerang mhasiswa di kmpus pak
pasal pasal hapus lupa klarifikasi,0,"pasal 169 sama pasal 46 di hapus, jangan lupa pak😌 mana klarifikasinya"
klarifikasi kali inisiatif ketok takut klaster covid rugi materil fasilitas masyarakatmenurut cegah jadi komunikasi utuh keputusankesel pandemi bok ya,0,"Kenapa Klarifikasi selalu belakangan,, SEKALI-KALI INISIATIF LAH SEBELUM DI KETOK... <br>BUKAN HANYA TAKUTNYA KLASTER COVID-19, TAPI KERUGIAN MATERIL LAINNYA BAIK FASILITAS UMUM MAUPUN MASYARAKAT...<br>MENURUT SAYA SEHARUSNYA BISA DICEGAH KEJADIAN INI KALO KOMUNIKASI DISAMPAIKAN SEUTUHNYA SEBELUM KEPUTUSAN...<br>kesel udah tau lagi pandemi, bok ya jangan gtu toh"
kecewa nyata mahfud md,0,kecewa dengan pernyataan mahfud md
kemarin bilang kangen demo ya pas demo dalih kunjung kerja,0,"Yg kemaren blng &quot; saya kangen di demo&quot; siapa ya? Pas di demo kok malah berdalih kunker, sebelumnya jg demikian."
muka emosi omong istana negara asli bacok,0,"Mukanya bikin gue emosi itu yg ngomong di istana negara,,, asli pengen bacok"
salah polisi polisi manusia andai demo gak rusuk gak polisi balas gak asap gak api menang,0,"Jangan salahkan polisi , polisi juga manusia , andai pendemo gk bikin rusuk , gk mungkin polisi akan membalas , gk mungkin ada asap kalau gk ada api.Janganlah mau menang sendiri"
presiden baca teks ya perhati bicara media fokus belah kamera dihhh,0,Pak presiden baca teks y di depan? Kok saya perhatikan setiap dia berbicara di depan media slalu fokus sama samping kamera. <br>Dihhh
polisi ayom lindung ban polisi citra rusak ahlak,0,polisi itu menganyomi melindungi membantu siapa pak polisi?.... citramu dirusak sama ahlakmu sendiri
polri arogan kali masyarakat,0,Polisi arogan kali sama masyarakat..
apa tindas baca isi omong rusuk,0,"Apanya yg ditindas , apa kamu telah baca apa isinya , jangan asal ngomong ,hingga bikin rusuk"
hoaks hoaks gak tuju mik mati malam sembunyi sembunyi,0,Hoax? Kalo hoax kenapa ada yang ga setuju? Kenapa mic dimatiin? Kenapa harus tengah malem? Harus sembunyi sembunyi? Bangke
demo bela penting rakyat gaduh ya allah kasihan saudara saudara,1,"Mereka pd demo Krn menurut mereka mau membela utk kepntingan rakyat,,,,bukan mau bikin gaduh,,,ya Allah kasian mereka jga saudara2 kita.."
polisi indonesia hebat aku dunia maju polisi republik indonesia rakyat dukung,1,"Makanya jgn macam2 dgn polisi indonesia yg kehebatannya di akui oleh dunia, maju terus polri rakyat mendukung mu"
diam tanda nya tuju turun lapang pecah keluar nyata klarifikasi berita media sosial hoaks,1,Ingt lah klu kamu diam itu tanda nya kmu setuju. Kenapa setelah turun dilapangan dan pecah baru mengeluarkan pernyataan atau pun klarifikasi bahwa sanya pemberitaan di medsos itu hoax
komen coba atur demo aman salah bikin ribet,0,"Halah cuman banyak komen, coba kamu yang atur pendemo bisa gak spy jadi aman, jangan cuma satu kesalahan dibikin ribet."
ya allah miris lihat indonesia perang lawan perintah,0,YA ALLOH .. miris lihat indonesiaku seperti ini .. harus perang melawan pemerintah sendiri ..
muak bantah hoaks hoaks versi perintah benarjika akal pikir fungsi penting rakyat pakai nurani kuasa kuasa ganti buat penting bangsa tindas rakyat rasa sulit senang rakyat,0,"Muak dengan bantahan selalu HOAX,saya hanya bertanya: Jika semua HOAX lalu yg benar yang mana,apakah hanya versi pemerintah saja yang benar.<br>Jika akal dan pikiran kalian tak berpungsi baik untuk kepentingan rakyat,maka pakai lah NURANI mu wahai penguasa !!!<br>4 tahun lagi berkuasa,kalian pasti di ganti,jadi berbuatlah baik untuk kepentingan bangsa,bukan menindas rakyat,yg merasakan susah senang adalah rakyat."
polisi brutal gitu hukum indonesia kesini lemah,0,Terus polisi yang brutal gak di apa apain gitu??  Hukum indonesia makin kesini makin lemah
dpr geger hebat,0,Cuma DPR yang buat geger hebat seperti ini
kaya binatang anak bini,0,sdh pukul kya binatang..apa mereka tdk punya anak bini..
polisi main sd tangkap ya aman aja siksa binatang aja,0,"Betul polisi main pukul saja,kalu sd di tangkp.ya udah di amankn aja..ini di siksa kaya binatang aja..ada apa sebenarnya.."
bebas,0,Emang yang belum dibebaskan itu mau di apain??
partai adil sejahtera demokrat jalan,0,Klu ngak ada apa2 kenapa pks sama demokrat walk out
undang undang kerja bikin undang undang cipta kerja bikin undang undang korupsi pancung hukum mati,0,Klo sudah ad undang.undang Tenga kerja..kenapa lagi..bikin..undang.undang cipta..kerja... Bikin..undang..undang.korupsi.dong..pancung.hukumati...
kakak kakak omong tindas rakyat buruh tani mahasiswa mahasiswa kuliah biaya orang tua tindas kuliah orang tua uang jajan orang tua omong tindas kuliah otak kayak orang gak didik omong sesuai fakta khayal,0,"mbak mbak ngomong penindasan rakyat,buruh,tani mahasiswa??? mahasiswa?? lu kuliah aja masih dibiayain sm org tua,trs penindasan apa yg lu rasain?? lu kuliah masih minta sm ortu,uang jajan minta sm ortu?? gtu kok ngomong penindasan,,,,kuliah tp otak kayak org ga berpendidikan,,,ngomong sesuai fakta bukan khayalan semata,,,,"
polisi pecat polisi anak mahasiswa anak awas omong,0,Mana nih pak polisi yang bakal pecat polisi yang mukul anak mahasiswa sama anak stm..  Awas aja kalau ngomong doang
adil hak salah pukul polisi main hakim ajar polisi maling copet tangkap pukul ikutin polisi maling tangkap parah parah demo pukul hukum mulut ayo ikut polisi,0,"KATANYA PENGADILAN YG BERHAK MENYATAKAN  BENAR ATAU SALAH ...GA BOLEH DIPUKUL ...KATANYA POLISI GA BOLEH MAIN HAKIM  SENDIRI.....BELAJAR DARI POLISI KALO ADA MALUNG,COPET KETANGKAP ....BOLEH DIPUKULI....IKUTIN POLISI AJA ...MALING KETANGKEP PUKUL SAMPAI PARAH SEPERTI PARAHNYA PENDEMO YG DIPUKULI....HUKUM CUMA DIMULUT....AYO IKUTI POLISI"
aksi ket dpr presiden diam demo biar mahasiswa buruh perang heran bingung negara cinta,0,"Knp ada aksi? Knp ket dpr..presiden diam saja.tau ada demo? Knp dibiarkan mahasiswa ,buruh dll perang? Ah..cuma bisa heran,bingung,,ada apa ini dgn negara tercinta..ada apa sebenarnya..."
ya tangkap kucing kemarin bilang sakit hati presiden cawapres dukung lucu deh kasih jabat menteri jilat ludah,0,"Bukannya sudah cukup ya di tangkap dan d cengkeweng kaya kucing! Lah dia gebugin lagi 🤪 kemaren2 bilangnya sakit hati sama presiden gara2 kaga jadi cawapres,lah sekarang malah dukung 🥱lucu sekali bapak ini,mmmhhhh gumush dehhh sama bapak 😏baru di kasih jabatan menteri jilat ludah sendiri 😘"
hasil rekam beda ya tvberita nasional,1,Hasil rekamanya kok beda banget ya dari tv/berita nasional.
ah percaya jokowi mbah empuk bicara lihat langit indonesia runtuh universitas eropa nilai lingkung alam indonesia hancur,0,"Ah AKU sudah tidak percaya sama Pak JOWI MBAH EMPUD dll,, BICARA apa pun !!! AKU LIHAT LANGIT INDONESIA AKAN RUNTUH !!! Uni Eropa pun menilai LINGKUNGAN ALAM INDONESIA AKAN HANCUR"
demo presiden,1,"Bapak kemana waktu ada demo, bapak kan presiden kita"
sih demo tangkap kompak satu demo biar salah korbantapi ya imbang demo tertib rusak,1,Kalau saja si pendemo 1kata 1 rasa... <br>Jika 1 ditangkap semua harus kompak.. <br>Bersatulah pendemo dan jangan biarkan salah satu dr kalian yg jadi korban<br>Tapi ya harus di imbangi dg demo yg tertib bukan merusak
gak korban mahasiswa jurnalis korban,0,"Gak cuma banyak korban mahasiswa, jurnalis pun banyak yg jadi korban"
rakyat curiga undang undang nya sah malam orang orang dah tidur undang undang nya setan,0,"Gimana rakyat gak curiga, UU nya aja disahkan tengah malem disaat orang orang dah pada tidur. Emang UU nya buat setan gendruwo!!!"
mahasiswa bentrok polisi,1,Kenapa mahasiswa harus di bentrokan sama polisi?
tugas polisi sih,1,Tugas polisi itu sebenarnya apa sihh ...?
eh mba coba posisi polisi ya laku,1,"Eh MBA coba kamu ada diposisi yg jadi polisi ,apa y g akan kamu lakukan ???"
oiii presiden naskah asli undang undang cipta kerja tu orang pks naskah asli undang undang,1,Oiii. Presiden. Mana naskah asli dari UU cipta kerja tu. Ada orang dari PKS juga minta di bagikan naskah asli UU tsbt.
asli bicara provokator bilang polisi pukul demo,0,aslinya yg bicara ini provokatornya yg bilang polisu memukul pendemo itu
perintah sikap mahfud rakyat tindak,1,Pemerintah akan bersikap tegas...wahai mahfud  rakya juga bisa bertindak tegas
aktor korup tindak bos demonstran presiden lurus salah,1,Aktorr korup dong yg di tindak tegass boss bukan para demonstran..jika dari awal bpk presiden meluruskan semua yg salah ..mungkin semua ini tidak akan terjadi..
jurnalis tampil korban sisianeh demo alas detail demo kliatan propaganda kaum anti perintah pki,0,sebgai jurnalis jangan hanya bisa tampilkan korban satu sisi..<br><br>aneh.. demo² koq gak ada alasan detail apa yg didemo.. <br>kliatan propaganda kaum khilafuck anti pemerintah. mirip pki dulu..
putus malam setan didemit libat kesah setan iblis malam bang,0,Yg buat keputusan tengah malan ituuuu setan dan didemit. Yg terlibat pengesahan jelas setan atau iblis karna tengah malam bro
malas dengar jokowi bicara,0,Males denger pak jokowi ngomong...
negara darah rakyat darah darah kenyang,0,Mau jd apa negara ini? Apa perlu keluar darah dr rakyat? Kami sudah berdarah2 untuk sekedar kenyang hari ini...
malam takut rakyat nya demo demo fitnah brutal,0,"Slalu tengah malam,  ketakutan oleh rakyat nya sendiri tp ketika di demo para pendemo di fitnah dan di pukuli dengan brutal"
nama rusuh puluh korban salah keluar suara nyawa hilang adil,0,"Tidak ada namanya kerusuhan kalau tidak ada yang mulai , ingat brp puluhan tahun lalu ???<br>Banyak korban yang tidak bersalah hanya mengeluarkan suara tapi nyawa yang hilang apakah adil ..."
umur brutalitas moral milik empati pakai rompi pentung,1,"Panjang umur semua hal hal baik🌻 brutalitas,anjing lebih bermoral memiliki empati daripada yang pakai rompi dan pentungan🔥"
hahaha tunggang omong kosong rakyat pintar provokator sungguh nya,0,"Hahaha ad yg nunggangi... Omong kosong,rakyat sudah pintar bung,  kalian lah provokator sesungguh nya"
tindak tanggung polisi demo agresif tangkap,0,Tindak tegas pak.ini sdh tanggung jwb polisi jika pendemo agresif hrs ditangkap
sapa usut keras polisi demo,1,Sapa yang ngusut kekerasan polisi kepada pendemo?0
hajar rusuh perintah jalan baik belah usaha buruh demo brutal substansi uu omnibus law,1,Hajar para perusuh pemerintah memberi jalan terbaik kedua belah pihak antara pengusaha dan buruh  malah demo brutal dan tidak tahu subtansinya ttg uu omnibuslow itu sendiri.
biar hoaks terbit fixsnya gubernur demo gubernur ga,0,Biar jangan &quot;HOAX&quot; hrsnya di publish aja dl yg sdh fixsnya.... jd jangan para gubernur itu tanya sm para pendemo..... apa kah para guberner yg nanya gitu mrk jg sdh tau apa g?
polisi tugas ayom lindung rakyat tukang gebuk penguasakalian gaji uang rakyat balas mati,1,"Pak polisi ingat tugasmu..mengayomi,melindungi rakyat bukan jadi tukang gebuk penguasa.<br>Kalian digaji oleh duit rakyat, dan ingatlah akan tibanya hari pembalasan ( saat kematianmu )"
naskah final undang undang biar baca diskusi,1,Diamana naskah final UU itu biar kami baca dan kami diskusikan
hoaks juang benny,1,Pak kalau memang hoax trus yg diperjuangkan pak Benny apa Pak? ...
dukung perintah buruk arti provokasi titik,1,"Saya tetap dukung pemerintah,karena saya sudah bisa melihat mana yg baik dan mana yg buruk dalam artian saya sudah tidak mw diprovokasi oleh siapa pun kalian titik"
salah polisi salah ngapain demo pakai fasilitas mahasiswa otak pikir demo perintah dana aman ganti fasilitas rusak otak udah kuasa setan anarkis brutal habis negera urus demo baca isi uud nya cipta kerja nya bohong mantan korupsi beda dengar korupsi waras ya makna hoaks dasar mahasiswa bodoh otak bahas uud cipta kerja teroris bangsa terima kasih presiden joko widodo susah payah bangun bangsa kerja keras pulih ekonomi susah perintah gimana bangsa kalo percaya hoaks bodoh bodoh,0,"Jngn salhkn polisi donk,,slh mrka jg ngapain demo pkai bkar fasilitas umum,,pra mhasswa kyk g da otak ,,mrka pikir dngn demo pmrnth g klurkn dna untk keaammn dn mngnti fsilitas yg sdh mrka rusak,,otaknya udh dikuasai setan jdi anarkis dn brutal,,justru mrkaalh yg ngbisin dwt ngra untk ngurusin demo,,mkanya pd bca apa itu isi uud nya cpta krja,,mau2nya di bohongin mntan korupsi,,llu apa bedanya klian sm mntn2 korupsi itu,,klian sm sj kyk mrka,,,klo klian waras ya g kn kemakn hoax,,dsar klian mhsswa bodoh otk pd g nyampe untk mmhmi uud cipta krja jdinya kyk troris pnjjh bngsa sndri,,hrusnya klian  br terima ksih sm presiden JOKO WIDODO,,yg ssh payah mmbngun bngsa kita dngn krja kerasnya mmulihkn ekonomi kita,,klian mlh mnyusahkn pemrnth,,gmna bngsa ini klo klian prcya dngn hoax!!! Itulh klian bodoh bodoh 👎👎👎👎👎👎👎"
ya demo bilang tunggang,1,"knpa ya setiap ada yg DEMO, psti di blng ada yg tunggangin"
sila aju uji materi mkpakde nyata pusing dehmk milik negara negara pimpin pakde pakde omnibus law ngapain komplain mahkamah konstitusi mahkamah konstitusi nya negara pimpin orang omnibus law udah komplain pimpin negara orang omnibus law nya langsung suruh muter muter sih pakde maaf maaf pakde omong pas demo hadap masyarakat pilih pakde nyata jaga selamat presiden sih ya simpel pasu aman presiden tni polisi barikade pakde kalo pakde turun temu aspirasi rakyat pilih pakde bagus pakde nya pakde kemarin wakil nya wakil pakde sedih tuh pakde,0,"Silahkan mengajukan uji materi ke MK.<br><br>Pakde bikin pernyataan bikin kita pusing deh..<br><br>MK itu milik negara...Negara yg mimpin kan pakde...sedangkan pakde pengen ada omnibuslaw...lah ngapain kita komplen ke MK kalo MK nya sendiri ada pada negara yg di pimpin sma org yg pengen ada omnibuslaw ?? Kan kita udh komplen sma yg mimpin negara dan ke org yg pengen ada omnibuslaw nya langsung..ko malah d suruh muter muter sih pakde ??<br><br>Terus maap maap kata nih pakde sya ngomong gini....kenapa pas demo gak menghadap ke masyarakat yg dahulu pilih pakde ?? Klo ada statmen menjaga keselamatan seorang presiden sih ya simple..kan ada paspampres..ada tni ada polisi yg bisa bikin barikade d depan pakde..toh klo pakde turun menemui aspirasi rakyat yg milih pakde bakalan bagus ke pakde nya..tp kemana pakde kmren ?? Eakil nya jg gak bisa mewakilkan pakde gitu ??, <br><br>Sedih kami tuh pakde"
bentuk demo ujung anarkis hina buat pidana biar,1,"apapun bentuk demo yang berujung anarkis, penghinaan, itu tidak dibenarkan dan itu adalah perbuatan pidana,jangan dibaiarkan."
jokowi hormat buruh mahasiswa udah demo jelas negara dongeng pik jokowi,0,Pak jokowi yg terhormat..Kenapa buruh dan mahasiswa udh demo bru ada pejelasan...Ini bukan negara dongeng pk jokowi..
bukti bobrok perintah salah rakyat gerak,0,"INI ADALAH BUKTI BOBROKNYA PEMERINTAHAN SEKARANG, JANGAN SALAHKAN JIKA RAKYAT BERGERAK!!!"
lembaga bantu hukum turun tangan bantu teman teman polisi anarkis wajib lapor manusiawi,1,LBH harus turun tangnani membatu tmn2 polisi anarkis. ..wajib di laporkan ... Sudah tdk manusiawi....
unjuk asa anarkis perintah nya memindas rakyat paham pemerintahpolisi gerombol perintah lihat polisi ayom nya,1,pengunjuk rasa tidak akan anarkis jika pemerintah nya tidak memindas rakyat..paham kalian para pemerintah..!!!???<br>polisi sudah jdi grombolan dri pemerintah kok jd gtu..liat sja polisi..mana ada mengayomi nya manaaaa ???!!!!!
demo anarkis lapor polisi anarkis lapor polisi teman,1,"Pendemo anarkis dipukulin + dilaporin, polisi anarkis diapain? Mau dilaporin ke sesama polisi? Mana bisa? Kan temen"
terkadang heran mahasiswa suara universitas ratu samban bagus pikir adik adik mahasiswa adik adik mahasiswa adik adik selesai kuliah adik adik pikir cari kerja gugat adil konstitusi batal undang undang harap demonstrasi tentang bijak perintah nya selesai selesai cerdas anarkis adik adik pintar adik adik mudah provokasi salam mantan mahasiswa,1,Terkadang heran dengan mahasiswa saat ini.. Mereka menyuarakan dengan Unras. Itu bagus. Tapi tidak berfikir kah bagi adik adik mahasiswa apakah adik adik selamanya mau jadi mahasiswa terus. Nanti juga setalah adik adik selsai kuliah adik adik akan berfikir mau cari kerja dan untuk masa depan. Apa setidaknya bisa di gugat saja melalui pengadilan Konstitusi. Bisa batal UU itu.  Saya harapkan kedepan demonstrasi yang menentang kebijakan pemerintah baik dari segala Hal baik nya di selesaikan di selesaikan dengan bijak sana. Bukan secara anarkis. Kan adik adik semua sudah pintar semua. Tapi jangn adik adik mudah TERPROVOKASI.. <br>Salam Dari mantan Mahasiswa 1998.
polisi tindak biadab seret seret demo,0,polisi bertindak biadap menyeret nyeret pendemo
perintah hati hati bijak putus imbas masyarakat korban paksa hendak kasihan anak bangsa,1,Pemerintah itu harus berhati-hati dalam membuat kebijakan dan keputusan. Imbasnya masyarakat yg jadi korban..jgn memaksakan kehendak kasian anak bangsa ini.
lihat perilaku demo anarkis rusak fasilitas lempar polisi belah mata bayang polisi gak bakar gedung dpr demo istana negara bakar polisi salah,0,"Lihat jg krlakuan yg demo sangat anarkis sampai merusak fasilitas umum dan melempari polisi, jadi kita melihat jangan sebelah mata, bayangin kalo polisi gk ada bisa dibakar itu gedung DPR ssma yg demo bahkan istana negara jg mau dibakar sama mereka, jadi jangan dikit2 polisi yg disalahkan."
polisi beda tni bukti,1,polisi beda dengan tni itu sudah jelas dan terbukti 🙄
terkadang oknum polisi demo rusuh lempar batu demo terkadang tembak gas air mata polisi zaman alami massa demonstran kondusif picu tindak anarkis polisi tembak gas air mataini versi alami jugasaya salah polisi demonstran aksi rusuh kemarin oknum rusuh oknum orang penting politik,0,"Terkadang ada aja oknum entah dari pihak kepolisian atau pendemo yang membuat kerusuhan. Entah pelemparan batu dulu oleh pendemo atau terkadang penembakan gas air mata terlebih dahulu dari pihak kepolisian. <br>Karena pada jamannya saya pernah mengalami tersebut, massa demonstran kondusif namun ada pemicu tindakan anarkis oleh pihak kepolisian dengan menembakan gas air mata.<br>Ini versi saya sendiri karena pernah mengalami juga<br>Saya tidak menyalahkan kepolisian atau para demonstran atas aksi kerusuhan kemarin. Tapi &quot;OKNUM&quot; lah yang memulai kerusuhan. Yang jelas di balik atau di belakang para &quot;OKNUM&quot; adalah orang yang mempunyai kepentingan politik tertentu"
perintah tindak mahasiswa unjuk asa anarkis perintah tindak oknum aparat brutal mahasiswa demonstran pihak,1,Jika pemerintah akan menindak tegas mahasiswa yg unjuk rasa dikarenakan anarkis maka pemerintah juga harus menindak tegas oknum aparat yg brutalitas terhadap mahasiswa atau para demonstran donk jgn berpihak
hukum mati provokator usak hoaks uu bikin orang orang geram resah,1,Hukum mati provokator perusak n hoak uu yg bkin orang2 geram resah dll
hati hati konten pecah satu hati hati dulur bangsa tanah air indonesia,1,HATI HATI sedulur q ...dengan konten pemecah persatuan ...hati2 dulur sebangsa dan setanah air INDONESIA 🙏🙏
media imbang sorot banyak media dpr sorot demo,1,"Ini baru media yg seimbang 👍,  kedua pihak di sorot,  kebayakan media punya DPRmu , yg di sorot cuma yg demo"
ha ha hapolisi demo anarkis lempar polisi biar demo polisi lempar batu kena kepala darah sakit ajar biar tobat,0,Ha ha ha<br>Polisi pukul pendemo yg anarkis lempar polisi biar  pendemo  tau kalau polisi dilempar batu kena kepala berdarah dan sakit makanya di ajar biar tobat
gak percaya perintah alat negara lindung lanjut mahasiswa gentar jalan benar,0,Kami GK percaya lagi sama pemerintah dan alat negara yang melindungi mu . Lanjutkan mahasiswa jangan gentar di jalan kebenaran ✊✊
demo manusia polri manusia manusiawi,0,Pendemo manusia.... Polisi juga manusia.... &quot;Siapa yang tidak manusiawi...??!!!&quot;
jelas ribut jelas hindar,0,Kenapa baru sekarang penjelasanya sudah ribut baru keluar penjeladamya..ngelak aja
bpk polisi ter hormat tolong anak bangsa hak suara cari demo tolong sakit tindak keras sayang anak negeri bakti nya tolong,1,"BPK polisi yg Ter hormst tlg jg mrk anak &quot; bangsa ,yg ingin menyampaikan hak suara dgn cr berdemo,,tlg jgn skiti mrk jgn ,,,tindak mrk dgn kekerasan ,,,🙏🙏🙏,,,,sayangilah anak negri dgn bakti nya ,,,,aku seorang ibu ,,,tlg jg mrk ,,,"
sok pintar negara susah sadar unjuk asa rusuh negara cinta,0,Pada sok pintar semua...ingat!!! negara kita masih susah...sadarlah...unjuk rasa yg baik jgn bikin rusuh negara tercinta kita
demo ya demo sportif ya lor bawa bawa nama rakyat rakyat gak rugi bawa nama rakyat,1,"Kalau demo ya demo sajalah asal sportif ya lor, tapi jangan bawa bawa atas nama rakyat. Kita juga rakyat Lo ga pernah merasa dirugikan, jadi jangan bawa atas nama rakyat."
demo rusak fasilitas hari fasilitas salah tolong demo luap kesal nya fasilitas kasihan kerja bersih sulit hidup susah,1,Berdemo boleh tapi jangan lah merusak fasilitas umum yg kita gunakan sehari2ri.apa fasilitas umum bersalah kepada kita enggak kan.tolonglah kalau berdemo lagi jangan luapkan kekesalan nya pada fasilitas umun apa nggak kasihan pada pekerja yg membersihkan itu kan sama aja kita bikin susah mereka karna mereka kan sama dengan kita hidupnya susah.
manusia uu cipta kerja rugi masyarakat gak baca ajar demo,1,dibagian mn uu cipta kerja yg merugikan masyarakat...? kenapa ga dibaca dan dipelajari dl baru demo..
polri manusia jalan tugas jaga tertib demo jalan aman damai manusia caci maki hina lempar batu binatang ya marah ya manusiawi lihat tugas luka adil nilai,1,"Polisi itu manusia biasa, dia hanya menjalankan tugas menjaga keteriban umum, agar demo berjalan aman dan damai.. <br>Kalau sebagai manusia dicaci maki , dihina dan dilempari batu seperti binatang ya marah ya manusiawi... <br>Lihat banyak juga petugas yg terluka.... Adil menilai."
hantam kawan kawan orang tua tani,1,Hantam trus kawan kawanku orang tua kita juga petani
mohon maaf nya disinformasi meng klarifikasi rusuh korban disinformasi klasifikasi edar masyarakat salah tunggu rusuh korban disinformasi klarifikasi cegah rusuh,1,"Mohon maaf jika ada nya disinformasi kenapa harus meng klarifikasi setelah terjadinya kerusuhan dan korban , jika memang benar adanya disinformasi mengapa tidak segera mengklasifikasi jika yang beredar di masyarakat itu salah mengapa harus menunggu adanya kerusuhan dan korban seharusnya jika memang benar disinformasi harusnya segera diklarifikasi dan menurut saya itu dapat mencegah terjadinya kerusuhan ."
nih mahasiswa demonstran tu aksi damai oknum perintah turun oknum anarkis salah demonstran main tindak demonstran arti bungkam orang suara,0,INI NIH. MAHASISWA DAN DEMONSTRAN LAIN TU AKSI DAMAI.  MUNGKIN OKNUM PEMERINTAH! YANG MENURUNKAN OKNUM ANARKIS . UNTUK MENYALAHKAN PARA DEMONSTRAN. JADI INILAH PERMAINAN . ANDA YG MENEGASKAN. AKAN MENINDAK TEGAS PARA DEMONSTRAN. YG ARTINYA ANDA MEMBUNGKAM ORANG YANG AKAN BERSUARA!???
tani celaka pupuk subsidi main harga panen harga gabah turun,0,Petani celaka pupuk bersubsidi dipermainkan harga tidak jelas tiap panen harga gabah turun
polisi jurnalis tindak kriminal,0,"Kalo polisi mukulin jurnalis, itu tindakan kriminal bukan?"
rakyat hidup damai sejahtera,1,Kami rakyat kecil hanya ingin hidup damai dan sejahtera
demo damai anarkis tangkap polisi lempar batu marah balas salut demo damai dam tunggang politik,1,"Kalau demo damai dan tidak anarkis gak mungkin ditangkap, apa lagi polisi dilempari batu  jelas marah dan membalas. Saya salut jika demo damai dam tidak ditunggangi politik"
salah perintah tutup uu cela sebar hoaks demonstran mudah makan hoaks sidang puan maharani mati mik fraksi tolak uu akibat rakyat percaya hoaks edar jadi ajar perintah buka rakyat rakyat gampang makan hoaks sebar hoaks bgsd,1,"Sama&quot; salah. Pemerintah tertutup dalam membuat uu sehingga ada cela untuk penyebar hoax, sebagian besar demonstran juga mudah kemakan hoax. saat sidang  puan maharani mematikan mic dari fraksi yg menolak uu tersebut yg mengakibatkan rakyat semakin percaya sama hoax yg beredar. Jadikan ini pelajaran, untuk pemerintah agar terbuka kepada rakyat dan rakyat tidak gampang lagi kemakan hoax. Dan untuk penyebar hoax, anda memang bgsd"
polri rakyat dprpercuma mending dpr negara,0,Polisi 20% rakyak 70% 10 DPR<br>Percuma mending DPR bikin negara baru
inti ya kodok beruk gak kalah kenya menang tolak orang ngotot mending negara negara orang kalo gak terima dapat mending masuk rumah sakit jiwa sono,0,"Intinya ya itu kodok beruk... Gk mau kalah, pengenya menang sendiri, ditolak byk org tetep ngotot. Mending lu buat negara sendiri aja, ini negara org byk klo gk bs menerima pendapat mending masuk rumah sakit jiwa aja lu sono."
rakyat buruh adik adik mahasiswa orang orang akhlak mulia karna zolimi joko kroni kroni yatidak rakyat rakyat ter zolimhabis sabar rakyat demonstrasi besar indonesia ramal bah kong kong indonesia hancur sebentar tunggu aja ya,0,"Rakyat, buruh, adik adik mahasiswa, sebenar mereka ini adalah orang orang ber ahlaq mulia, tapi, karna, di zolimi oleh. Joko dan kroni kroni ya,tidak memihak kepada rakyat, maka rakyat pun ter zolimi,habis lah kesabaran rakyat maka terjadi demontrasi besar besaran di seluruh indonesia ini, ramalan bah kong kong indonesia akan hancur sebentar lagi tunggu ajaaaa, ya........?"
alat perintah asap api polisi sembarang tembak bos,0,"alat pemerintah ....tidak ada asap kalo tidak ada api ... polisi tidak sembarang menembak bos, ..."
presiden kau andal cuman hoaks mangkaya mas kabur demo bawa teks biar debat,1,"Presiden ko andalanya cmn HOAX ..<br>Mangkaya mas jgn kabur kl di demo ,,, jgn di biasakan bawa teks biar bs debat .."
demo ya demo aja dukung bakar rusak fasilitas anarkis,1,"Demo ya demo ajah... Kita dukung,,,, tapi jgn bakar dan ngerusak fasilitas umum dong, jgn anarkis....."
masyaallah mahasiswa buruh ulama aparat negara adu domba ego menang,0,"MasyaAllah .. mahasiswa,buruh ,ulama serta aparat nagara di adudombah, masing2 dengan ke egoanx . Kemenangan PKI semakin dekat ."
salam presiden undang mahasiswaquot biar diskusi kait,1,"Slam Buat Bpa Presiden, Bahwa Undang Mahasiswa&quot;, biar bisa diskusi terkait Hal&quot; yg menjdi problem sekarang ini..."
hilang lindung rakyat,1,siapa kh  yg   melindungi   rakyat   sekarang
aman lho hapus omnibus,1,Kalo mau aman lho hopus omnibus
paham rakyat,1,siapakah   yg   mau   memahami    ke adaan   rakyat
salah polisi coba situ posisi balik polri manusia hati keluarga situ demo rusuh tertib atur asa demo bakar bakar rusak barang rugi pakai uang ujung ujung uang rakyat pakai mah aspirasi rakyat rusak,0,"Semua pada menyalahkan polisi,  coba situ posisinya dibalik. Polisi juga manusia, punya hati dan keluarga. Kalo situ demonya ngak rusuh dan tertib teratur,  saya rasa semua ini ngak akan terjadi.  Demonya pada bakar2 dan merusak barang. Yg rugi siapa pada akhirnya, pake uang siapa ? kan ujung2nya juga uang rakyat yang dipakai. Ini mah bukan mau menyampaikan aspirasi rakyat, tapi mau merusak."
