text,sentiment,original_text
nyerah tah demo cuman kasih saran bela negara satu republik indonesia polisi bawa senjata puluh ribu orang lari coba bawa juta tindas,0,"waduh nyerah tah masa pendemo cuman kasih saran untuk membela Negara Kesatuan Republik Indonesia kalau polisi membawa senjata kenapa kalian masa sampai puluhan ribu orang , lari coba kalian membawa juga kalau begini juta tetap tertindas"
dalang ketawa ketawa rusuh heran demo anarkis,0,itu dalang ketawa-ketawa kalau rusuh heran demo anarkis
rusuh demo beneran kaleng kaleng,0,yang rusuh itu demo beneran apa kaleng-kaleng?
isi titik titik,1,semua berawal dari <br> isilah titik-titik di atas jika mampu menjawab 😂
indonesia allah lindung,1,indonesia allah akan dengan kamu dan lindungi kamu
terimakasih teman teman pilih jabat jabat pilih ya,1,terimakasih untuk teman-teman yang ikut memilih pejabat-pejabat kita sekarang ini tahun 2024 pilih lagi ya 😇
susup situ tnipolisi republik indonesia banyak anggota intel tangkap rusuh kekacauankerusuhan parah akibat ulah susup sekian saran moga baca tnipolisi republik indonesia,0,"banyak penyusup di situ, seharusnya tni/Polisi Republik Indonesia lebih memperbanyak anggota intel untuk menangkap para perusuh supaya tidak terjadi kekacauan/kerusuhan yang lebih parah akibat ulah para penyusup, sekian saran saya semoga dibaca oleh bapak tni/Polisi Republik Indonesia"
ujung menit lengser joko widodo,0,ujung menit lengser joko widodo
tangkap tangkap tangkap tangkap propagator tangkap tangkap tangkap tangkap biaya demo bikin gaduh,0,tangkap-tangkap-tangkap-tangkap propagator tangkap-tangkap-tangkap-tangkap yang membiayai demo bikin gaduh saja 
berantas demo anarkis rusak negara hancur,0,berantas yang mau demo anarkis merusak negara hancur
dunia heboh batu bilang benda tajam fakta mitos,0,dunia heboh batu dibilangnya benda tajam fakta atau mitos
makan demo harus pakai lauk otak hiu lauk otak bebek,0,yang makan pendemo seharus pakai lauk otak hiu bukan lauk otak bebek
tindak rusuh biar kota rusak senak,1,tindak tegas semua perusuh jangan biarkan kota rusak senaknya
botol ama batu kategori benda tajam tau,1,botol ama batu kategori benda tajam baru tau aku
paham isi undang undang omni nama,1,seperti pada paham saja isi dari undang-undang omni apa itu namanya ? 😂
rusuh ya tembak rusuh kasihan dagang rejeki jalan pikir heran ya demo rakyat rakyat gitu,0,kalau rusuh ya tembak kalau rusuh kasihan para pedagang kecil yang rejeki di jalan tidak ada pikiran mereka ini heran ya demo untuk rakyat demi rakyat tapi gitu
coba coba turun joko widodo dukung joko widodo sabar awas,0,ingat jangan coba-coba ingin turunkan pak joko widodo pendukung pak joko widodo disini masih sabar awas kalau sudah datang akan lebih besar ?
hidup tni polisi republik indonesia semangat maju pantang mundur dukung moga lindung allah swt,1,"hidup tni Polisi Republik Indonesia, <br> semangat <br> maju terus pantang mundur <br> saya mendukung kalian <br> semoga selalu dalam lindungan allah swt"
brigade mobil mantap semangat hajar demo anarkis,1,Brigade Mobil mantap <br> tetap semangat hajar pendemo anarkis 💪👍
terimakasih rancang undang undang cipta kerja terimakasih dewan wakil rakyat terimakasih eksekutif terimakasih anarkisme,1,terimakasih Rancangan Undang-Undang cipta kerja <br> terimakasih Dewan Perwakilan Rakyat <br> terimakasih eksekutif <br> terimakasih anarkisme
banyak nuntut ngaca kualitas kamseupay,0,kebanyakan nuntut tapi tidak pada ngaca kualitas diri sendiri sudah pada baik atau belum? kamseupay
tumben sih contoh wartawan jujur berita kondisi lapang beda beneran demo rusuh moga orang sukses mas reporter,1,"tumben sih tapi inilah contoh wartawan yang jujur dalam memberitakan kondisi lapangan bisa membedakan mana masa yang beneran demo, mana yang rusuh semoga jadi orang sukses mas reporter"
benda tajam batu botol tajam mana berita busuk,0,benda tajam batu dan botol tajam dimana berita busuk
rusuh keri rusuh alami rusuh kontrol tuntut pokok lampias marah nya lampias berat hidup henti,0,"kerusuhan yang paling mengerikan adalah kerusuhan yang terjadi secara alami, kenapa?, karena masa kerusuhan ini tidak ada yang mengontrol, dan tuntutannya juga tidak jelas, pokoknya mereka melampiaskan kemarahan nya saja, sebagai pelampiasan atas beratnya hidup, jika ini terjadi, maka tidak ada yang bisa menghentikan"
rusuh tangkap cctv monitor biar liat orang orang tangkap tangkap tangkap tangkap tembak peluru karet,0,yang rusuh ditangkap itu kenapa cctv di monitor terus biar keliatan siapa saja  orang-orang tangkap-tangkap-tangkap-tangkap terus tembak peluru karet saja 
batu botol benda tajam ajar mana bro,1,batu botol benda tajam? belajar dimana bro
tau batubotol benda tajam terima kasih bang cerah,1,baru tau kalau batu+botol itu benda tajam terima kasih bang pencerahan🙏
botol benda tajam ya,1,botol sekarang termasuk benda tajam ya 🤣
bayar sengaja bayar perintah rusuh pas jam jam bubar media media sorot ormas ormas islam tuju pojok salah ormas islam buruh mahasiswa,0,"nah itu dia masa bayaran yang sengaja dibayar oleh pemerintah , buat rusuh pas jam-jam pembubaran <br> agar media-media menyoroti ormas-ormas islam tujuan agar dalam kasus ini , yang di pojokan dan disalahkan , adalah ormas islam , buruh dan mahasiswa"
pasu tolong keluar auto bubar,1,pasukan tolong dikeluarkan auto bubar semua
awas bayar sengaja bayar setel rusuh sengaja jatuh nama front bela islam setel rusuh pas jam jam bubar media media berita sorot front bela islam biang hati hati,0,"awas ada masa bayaran, yang sengaja di bayar, dan di setel buat rusuh <br> yang sengaja buat jatuhkan nama besar Front Pembela Islam, masa tersebut adalah masa dari pihak sana mereka sudah di setel buat rusuh pas jam-jam pembubaran agar media-media bisa berita kan dan paling menyorot Front Pembela Islam biang hati-hati"
bangkai tunggang provokator bangkai,0,bangkai ada yang menunggang sepertinya provokator bangkai
otak demo tawur,0,"tidak ada otak , mau demo atau tawuran 🤣"
demo cuman jadi alih pandang publik,0,demo cuman di jadikan pengalihan pandangan publik
mantap tanda indonesia jaya rusuh menang,1,mantap <br> ini pertanda indonesia semakin jaya <br> para perusuh tidak akan menang
bijak informasi adu domba bangsa aparatur ralat omong,1,bijak lah memberikan informasi bung <br> jangan hanya mengadu domba bangsa terhadap aparatur <br> ralat omongan tersebut!
benda keras kali benda tajam save negara satu republik indonesia baik pokok bangsa negara,1,benda keras kali bukan benda tajam save Negara Kesatuan Republik Indonesia yang terbaik saja  pokoknya demi bangsa dan negara
fokus rancang undang undang cipta kerja ya jatuh satu bela indonesia satu cinta indonesia sayang keras suap nasi keluarga didik anak anak anak cucu hak hak ibuk anggota dewan wakil rakyat republik indonesia hormat nikmat mobil dinas rumah dinas gaji tunjang tuntut hak hak tolong bayang posisi,1,"fokus ke Rancangan Undang-Undang cipta kerja ya, jangan kita saling menjatuhkan satu sama lain, kita harus bersatu dalam membela kita semua, indonesia bersatu <br> aku cinta indonesia <br> sayangilah mereka yang bekerja keras demi sesuap nasi untuk keluarganya, untuk pendidikan anak-anak mereka untuk masa depan anak cucu mereka dan demi hak-hak mereka bapak ibuk anggota Dewan Perwakilan Rakyat-republik indonesia yang terhormat mereka tidak dapat menikmati mobil dinas, rumah dinas, gaji tunjangan dan segala macam mereka hanya menuntut hak-hak mereka tolonglah, apakah pernah membayangkan jika kita di posisi mereka,"
dapet kerja lumayan makan,1,dapet pekerjaan lumayan bisa makan
rencana demo hukum omnibus bahas pilkada aneh aneh kaum kadal gurun,0,rencana demo hukum omnibus yang di bahas pilkada aneh-aneh saja  kaum kadal gurun
hancur jakarta,0,hancur sudah jakarta😭
jual organisasi masyarakat ormas lus surat girik kondisi rusak butuh renovasi minat hubung langsung milik arab,0,"Dijual organisasi masyarakat (ormas) LUS 212, surat masih girik, kondisi sudah agak rusak, baru setengah jadi, butuh renovasi. Jika ada yang berminat, hubungi langsung pemiliknya di Arab."
demo rusak rugi tuju demo suka rusak,1,demo boleh tapi jangan merusak dong! yang rugikan kita semua saya pun setuju dengan demo ini tapi saya tidak suka rusak
tolong ubah batu botol benda tajam benda keras sifat tumpul ajar nih,0,"tolong lah pak ubah kata batu dan botol itu bukan benda tajam , tapi benda keras dan sifatnya tumpul tidak belajar nih😂"
batu botol minum benda tajam min,1,batu dan botol minuman bukan benda tajam min
juang hak hak renggut salah negara demokrasi demo cabut rancang undang undang cipta kerja tempo singkat singkat selesai indonesia jaya bahagia sejahtera hidup indonesia,1,"mereka memperjuangkan hak-hak mereka yang direnggut apakah salah? negara kita kan demokrasi, boleh dong demo cabut saja  Rancangan Undang-Undang cipta kerja dengan tempo yang sesingkat-singkatnya selesai <br> indonesia jaya kita semua bahagia dan sejahtera, hidup indonesia!"
kasihan rakyat derita,0,kasihan rakyatnya semakin menderita
media oposisi lu,0,media oposisi lu
iya allah pimpin tunjuk kuasa ya tunjuk kuasa mu,1,"iya allah para pemimpin sudah menunjukan kuasa ya, maka tunjukan kuasa mu"
orang orang mayat hidup wajah senyum bahagia primitif primitif orang bar bar darah dingin sudi ucap benci pimpin ribu kali benci bar bar,0,"orang orang ini bagai mayat hidup tanpa wajah senyum bahagia, primitif tapi bukan primitif orang ini benar-benar bar-bar berdarah dingin tak sudi saya, dengan ucapan kamu membenci pemimpin kami seribu kali saya benci bar bar ini"
bravo tni polisi republik indonesia,1,bravo tni Polisi Republik Indonesia
nama adu domba dewan wakil rakyat salah rakyat ribut rakyat tnipolisi republik indonesia sadar adu domba jabat jabat,0,"ini yang dinamakan adu domba, Dewan Perwakilan Rakyat yang salah! kenapa rakyat ribut sama rakyat ( tni/Polisi Republik Indonesia) sadar kita semua lagi di adu domba sama para pejabat pejabat"
habis demo diri usah jamaah pimpin demo karyawan demo pegang saham demo bangun usah negeri cinta indonesia,1,yang habis pada ikut demo dirikan lah perusahan besar berjamaah pemimpin dari pendemo karyawan dari pendemo pemegang saham dari pendemo bangun lah perusahan untuk negeri tercinta indonesia
rusak fasilitas,0,rusak saja lah fasilitasnya
media pihak raja hati negara negara satu republik indonesia,0,media berpihak dengan para raja yang tidak punya hati di negara Negara Kesatuan Republik Indonesia
eh media pakai nanya tuju mahasiswa demo pura pura bego lahkita ribet panas panas demo juang hak rakyat,0,"eh media pakai nanya apa tujuan mahasiswa demo ,jangan pura-pura bego lah,kita semua juga tidak mau ribet panas panas demo memperjuangkan hak rakyat"
mah rakyat negara satu republik indonesia sisa mantau pola pikir cerdas rakyat bodoh sistem hoaks nyata,0,ini mah cuma 5% dari seluruh rakyat Negara Kesatuan Republik Indonesia sisanya cuma mantau saja  dan masih punya pola pikir yang cerdas rakyat sekarang tidak bisa dibodohi oleh sistem mana yang hoaks dan mana yang nyata
front bela islam rame loh rame seru ah,0,tidak ada Front Pembela Islam tidak rame loh kalau tidak rame tidak seru ah
sulit sih hapus rancang undang undang cipta kerja,0,apa sulitnya sih menghapus Rancangan Undang-Undang cipta kerja ?
front bela islam ramai massa demo demo gaya,1,Front Pembela Islam siap meramaikan massa demo saat ini biasa demo adalah saya gaya
salah perintah anggota dewan presiden pilih ama masyarakat pilih semena mena,0,semua salah pemerintah &#39;anggota dewan &#39;presiden dipilih ama masyarakat tapi yang dipilih malah semena mena
izin demo psb usaha makan warung warung toko toko mal batas operasi daerah jam sore tutup alami rugi atur demo izin guna psb siksa rakyat tolong polisi perintah sikap adil tolong tembak kepala orang demo mati uda muak bangat liat sampah sampah masyarakat,0,"kenapa masih diizinkan demo? kita kan lagi psb <br> pengusaha makanan, warung-warung, toko-toko, mal diberi batas waktu beroperasi, di daerah tertentu malah jam 6 sore harus tutup, dan mereka mengalami kerugian yang besar karena aturan ini <br> tapi kenapa demo masih diizinkan? <br> apa gunanya psb selama ini yang sangat-sangat menyiksa rakyat <br> tolonglah pak polisi dan pemerintah bersikaplah adil <br> tolong tembak satu-satu kepala orang yang demo ini, matikan saja  sekalian <br> uda muak bangat liat sampah-sampah masyarakat ini"
alhamdulillah provokator gagal jebak presidium alumni pukul aparat polisi alhamdulilah provokator buat anarkis orator presidium alumni perintah anggota pulang alhamdulilah ya allah,1,"alhamdulillah, para provokator gagal dalam menjebak Presidium Alumni 212 supaya dipukuli aparat kepolisian alhamdulilah, sebelum provokator berbuat anarkis, orator Presidium Alumni 212 sudah memerintahkan seluruh anggotanya untuk pulang alhamdulilah ya allah"
tungu tuhan ulah ku libas gempa tsunami menang dara,1,tungu kata tuhan kalian; berulah lah akan ku libas dengan gempa dan tsunami besar sampai menangis dara
sikat rusuh cipta kacau negara biar negara kalah cecunguk cecunguk,0,sikat saja para perusuh yang ingin ciptakan kekacauan di negara ini <br> jangan biarkan negara kalah dengan para cecunguk cecunguk itu
demo hasut orang orang penting pribadi,0,"demo tidak jelas, terhasut sama orang-orang yang punya kepentingan pribadi"
alhamdulilah indonesia bangun tidur moga lengser amin,1,"alhamdulilah akhirnya indonesia bangun dari tidur semoga lengser , amin!"
aspirasi anarkis,1,sampaikan aspirasi jangan anarkis
lebay perintah sikap demonstranpadahal demokrasi bisa pakai keras tunjuk kuat polisi,0,"terlalu lebay pemerintah menyikapi demonstran,padahal itu bagian dari demokrasi bisanya memakai kekerasan dengan menunjukan kekuatan dengan menggunakan polisi"
pakai kacamata renang selesai liput langsung renang bang,1,sampai pakai kacamata renang😂 <br> selesai liputan langsung berenang bang😂
timbul penting mehukuman penting isi undang undang sisi positif negatif nama ubah resiko putus undang undang umum impact negatif umpama keluarga duka orang tagih hutang butuh cerdas emosional putus,0,"masalah timbul antara kepentingan mehukuman waktu <br> 1 kepentingan, isi undang-undang ada sisi positifnya dan ada negatifnya tapi itulah yang namanya perubahan pasti ada resiko <br> 2 waktu keputusan undang undang ini di umumkan di waktu yang tidak tepat dalam hal ini impact negatifnya sangat banyak umpama di suatu keluarga masih sedang berduka, datang orang menagih hutang jadi butuh kecerdasan emosional sebelum memutuskan 🙏"
heran deh gue demo rusak fasilitas gimana maju uang habis baik masuk berita negeri kesel,0,"heran deh gue kalau demo itu jangan merusak fasilitas umum gimana mau maju kalau begini uang dihabiskan untuk perbaiki yang itu itu saja  sampai masuk berita luar negeri juga, kan kesel"
bobon presiden bobon presiden bobon presiden bobon presiden bobon presiden bobon presiden,0,bobon lanjut presiden <br> bobon lanjut presiden <br> bobon lanjut presiden <br> bobon lanjut presiden <br> bobon lanjut presiden <br> bobon lanjut presiden
indonesia butuh ulama demo damai ulama bar bar,1,"indonesia butuh ulama supaya demonya damai, kalau tidak ada ulamanya akan jadi bar bar"
gaya lengser presiden ajak perintah umkm prakerja mikir memang lengser joko widodo dengar prabowo coba cocok gugat mahkamah konstitusi coba ya batas,0,"Gaya ingin melengserkan presiden, tapi masih ingin diajak sama pemerintah, UMKM, Prakerja. Mikir, memangnya kamu siapa, ingin melengserkan joko widodo? Dengarlah kata-kata Prabowo. Kita coba dulu, sekiranya memang tidak cocok, baru gugat ke Mahkamah Konstitusi. Memang ini bukan untuk dicoba, tapi ya sudah dulu, sampai batas waktunya."
mari berfikir cerdas salah polisi laku polisi dasar polisi aman kacau hormat patuh atasanya dasar kontroversi undang undang omnibus polisi jadi kambing hitam keluar emosi rakyat tolak undang undang polisi cerdas arti tata negara tau undang undang tuju daya larang suara rakyat jadi satpam rezim adu mahasiswa lapang terima kasih rezim bijak bijak konyol kadang mewah polisi hormat segani satu aman republik indonesia mata masyarakat benci buli pro rakyat hajar rakyat suka tangkap tangkap tangkap tangkap tokoh pengaruh bhkan ustad ulama teror politik komandan komandan tekan atas atas tekan atas atasanya tekan rezim polisi jadi alat pukul hukum politik masyarakat pro perintah akbat ruang kosong manfatkan korupsi bagi uang meja selagi aman kacau doa allah moga rezim cepat bubar ganti orang orang percaya bawa nama polisi satu hormat segani masyarakat netral jalan tugas pangayomi masyarakat polisi takut manusia hormat segani polisi titik titik titik titik,1,"sekarang mari kita berfikir cerdas <br> kita tidak bisa menyalahkan polisi 10% , dan apa yang di lakukan polisi akan sama hal dengan kita jika kita di bagian tersebut karena secara dasar polisi selain mengamankan kekacauan mereka juga hormat dan patuh kepada atasanya <br> <br> dan jika melihat secara mendasar masalah ini kontroversi undang undang omnibus <br> saya melihat polisi di jadikan kambing hitam dari keluarkan emosi rakyat yang menolak undang undang tersebut <br> <br> saya yakin polisi cerdas dan arti tentang tata negara dan mereka tau undang undang tersebut pasti tidak mereka setuju tapi apa daya sekarang mereka di larang bersuara seperti kita rakyat , mereka hanya di jadikan satpam rezim dan di adu dengan mahasiswa di lapangan <br> <br> dan terima kasih kepada rezim sekarang sudah membuat kebijakan-kebijakan konyol yang kadang membuat mewah polisi tidak lagi di hormati dan di segani sebagai satuan keamanan republik indonesia di mata masyarakat <br> <br> mereka sekarang di benci , di buli dan seolah-seolah tidak pro rakyat dan menghajar rakyat dan suka tangkap-tangkap-tangkap-tangkap tokoh pengaruh dan bhkan ustad dan ulama mereka teror <br> <br> tapi inilah politik mereka di komandan , komandan di tekan atasan , dan atasan di tekan atasan , dan atasanya di tekan rezim dan sekarang polisi dijadikan sebagai alat pemukul hukuman politik dan juga masyarakat yang tidak pro pemerintah <br> <br> akbat semua ini , berapa ruang yang kosong yang mereka manfatkan untuk korupsi dan berbagi uang di bawah meja selagi keamanan kacau <br> <br> saya selalu berdoa kepada allah , semoga rezim ini cepat bubar dan di gantikan sama orang-orang terpercaya yang bisa membawa nama polisi sebagai satuan yang di hormati dan segani di tengah masyarakat lagi tidak memihak dan netral dalam menjalani tugasnya sebagai pangayomi masyarakat <br><br> polisi itu tidak untuk di takuti karena dia juga manusia tapi untuk di hormati dan di segani kalau polisi titik titik titik titik"
orang manfaatin orang,0,kalau orang sudah bisa di manfaatin sama orang lain jelas sudah tidak lagi
orang ribut tinggal keluarin aspirasi pakai suara ricuh,1,kalau orang baik tidak usah ada keributan tinggal keluarin aspirasi pakai suara bukan ricuh
penungang demo,0,ada penungang di demo
nih gue bayar ama aparat nyamar bawa batu bikin rusuh biar gue rusuh gue bayar samar kerumun massa,0,nih gue di bayar ama aparat buat nyamar jadi masa bawa batu buat bikin rusuh biar dikira gue masa yang rusuh padahal gue di bayar buat menyamar di kerumunan massa
tembak pakai polisi sampah sampah,0,tembak terus pakai polisi kurang saja sampah sampah itu
rusuh ituh otak tau negara hutang fasilitas negara rusak tar dana kas negara dana koruptor,0,"yang pada rusuh ituh tidak punya otak sudah tau negara banyak hutang, fasilitas negara di rusak, tar dana buat betul dari kas negara lagi terus di apa dananya sama koruptor"
ngabalin sampah demokrasi,0,"betul kata ngabalin, ini sampah demokrasi"
mohon maaf draf ketok palu dewan wakil rakyat sosialisasi tvri biar rakyat indonesia larut larut kasihan polisi buruh demonstran anak bangsa,1,mohon maaf untuk draf yang sudah di ketok palu Dewan Perwakilan Rakyat segera disosialisasikan lewat TVRI dan biar rakyat indonesia semua tahu sehingga tidak berlarut larut kasihan polisi dan buruh demonstran sama-sama anak bangsa
mati biar padat nih negeri,0,sudah pada mati saja biar tidak padat nih negeri
istana kasih tanggap pilih bikin provokasi,1,istana kasih tanggapan dong jangan pilih bikin provokasi
dengar rakyat kuasa,1,"dengarkanlah rakyat, wahai penguasa"
kasih ampun polisi kulit,0,"jangan kasih ampun pak polisi , kuliti bila perlu"
hidup joko widodo presiden pilih rakyat,1,"hidup pak joko widodo , tetap presiden pilihan rakyat"
habis polisi,0,habis pak polisi
lengser joko widodo,0,lengser joko widodo 👍
seru buruh mahasiswa tani demo tolak undang undang cipta kerja maaf ya,1,seruan kami lah para buruh mahasiswa dan petani yang jelas-jelas demo menolak undang undang cipta kerja bukan hal yang lain <br> <br> maaf ya
pers informasi pegang prinsip adil salah berita tugas pers informasi masyarakat,1,"pers dalam menyampaikan informasi harus memegang prinsip keadilan, yaitu tidak memihak salah satu pihak yang diberitakan karena tugas pers hanya menyampaikan informasi yang benar kepada masyarakat"
bantu doa jauh indonesia,1,saya cuma bisa bantu doa dari kejauhan buat indonesia 🤲
demo demo,0,demo demo tidak jelas
lambat cair aksi,0,"lambat cair, akhirnya aksinya belakangan"
rusuh up tau acara bubur rusuh rusuh oknum,0,"yang rusuh di up, setau saya acara bubur baru ada rusuh dan itu yang rusuh oknum"
iya ujung ujung kelompok front bela islam keroco keroco lol,0,"iya ujung-ujungnya pasti ada kelompok itu > Front Pembela Islam, 212, dan keroco-keroconya : lol"
bendera hati kibar tanda indonesia hancur protes undang undang cipta kerja sempat kadal,0,bendera hati berkibar itu tandanya dia ingin indonesia hancur bukan memprotes undang undang cipta kerja kesempatan buat kadal
tangkap tangkap tangkap tangkap libat penjara usak negara satu republik indonesia,1,"tangkap-tangkap-tangkap-tangkap semua yang terlibat , penjarakan perusak Negara Kesatuan Republik Indonesia"
demo telat buruh santai demo maksud ya,0,"demonya telat buruh sudah santai ini malah ada lagi yang demo, ini maksudnya apa ya"
laku pres yakin timbul belang,0,memang laku pres seperti meyakin kan tapi sekarang ini timbul belang
solusi cabut rancang undang undang cipta kerjaselesai,1,"cuma ada 1 solusi yaitu cabut Rancangan Undang-Undang cipta kerja,selesai"
warga negara indonesia simpul preman,0,"paling itu cuma 0,05% dari dari warga negara indonesia saya simpulkan mereka preman"
tuhan lindung perintah tni polisi republik indonesia semangat berantas berontak rusuh,1,tuhan melindungi pemerintah tni Polisi Republik Indonesia <br> semangat memberantas pemberontak & perusuh
demo tuntut kriminal susup usak bangsa,0,ini bukan demo tuntutan lagi ini kriminal banyak yang menyusup perusak bangsa
mahasiswa rakyat umat muslim satu mehukuman zalim ayo gabung suara benar,1,sudah saatnya mahasiswa rakyat dan umat muslim bersatu mehukuman kezaliman ayo bergabung suarakan kebenaran
sih lu suruh mundur presiden cuman gerombol tukang bikin rusuh ormas sok sok kuasa tni polisi lu makar kejap tni polisi ringkus lo,0,"siapa sih lu suruh mundur presiden , cuman gerombolan tidak jelas tukang bikin rusuh ormas tidak guna sok sok punya kuasa tanpa tni polisi lu makar pun tidak ada guna dalam sekejap tni polisi bakal meringkus lo semua"
cabut hukum omnibus henti demo henti juang titik darah habis,1,"hanya dengan mencabut hukum omnibus, kita akan berhenti melakukan demo jika tidak, kami tidak akan berhenti berjuang, bahkan hingga titik darah penghabisan"
buzzer panas suasana cari laku rusuh dalang joko widodo hukum omnibus dewan wakil rakyat tuju rancang hukum omnibus joko widodo tim hukum omnibus dukung kelompok kelompok kontribusi finansial pilih presiden hukum omnibus lanjut salah dewan wakil rakyat andil cipta hukum omnibus presiden tim eksekutif dewan wakil rakyat lembaga legislatif tuju usul presiden joko widodo suci,0,"Banyak buzzer yang memanaskan suasana di sini. Mencari pelaku kerusuhan? Dalangnya adalah joko widodo, yang membuat hukum omnibus. Dewan Perwakilan Rakyat hanya memberi persetujuan, yang benar-benar merancang hukum omnibus adalah joko widodo dan timnya. hukum omnibus ini didukung oleh kelompok-kelompok yang memberikan kontribusi finansial selama pemilihan presiden yang lalu. Jika hukum omnibus terus dilanjutkan, tidak perlu menyalahkan hanya Dewan Perwakilan Rakyat, mereka memang punya andil, tetapi yang benar-benar menciptakan hukum omnibus adalah presiden dan tim eksekutifnya. Dewan Perwakilan Rakyat adalah lembaga legislatif yang hanya menyetujui usulan yang datang dari presiden. Jadi, tidak perlu mengatakan bahwa joko widodo suci."
hapus omni hukum henti demo henti juang titik darah habis,1,hanya dengan menghapus omni hukum <br> baru kita berhenti demo <br> kalau tidak <br> kami tak akan berhenti berjuang <br> sampai titik darah penghabisan<br>
front bela islam prestasi negeri bikin risih bisa suruh suruh dewan wakil rakyat lengser presiden sah nama demo ganggu tertib rusak tindak hukum,0,bisa apa Front Pembela Islam itu? prestasi apa ? untuk negeri ini cuma bikin risih saja  bisanya suruh -suruh Dewan Perwakilan Rakyat lengser presiden yang sah yang namanya demo pasti mengganggu ketertiban umum itu sudah jelas apalagi sampai merusak sudah sepantasnya dilakukan tindakan hukum
front bela islam bikin partai biar pengaruh perintah perintah itu partai dukung rakyat,0,"Front Pembela Islam, 212, kalian bikin partai saja  biar bisa mempengaruhi pemerintah atau bahkan jadi pemerintah itupun kalau partai anda mendapat dukungan rakyat"
nyata demo lengser joko widodo,0,nyata demo mau lengserkan pak joko widodo
bingung gua indonesia joko widodo dewan wakil rakyat moga protokol kiamat amin,0,"bingung gua sama indonesia, sama joko widodo, sama Dewan Perwakilan Rakyat, sama entahlah semoga tahun 2025 protokol kiamat telah dimulai amin"
aneh ujung ujung joko widodo turun rakyat pilih bubar lsm tuntut joko widodo mundur,0,aneh ujung-ujung minta pak joko widodo turun rakyat yang memilih juga akan minta bubarkan LSM yang tuntut pak joko widodo mundur
demo salah alamat cari sempat,0,"demo yang salah alamat, sama-sama mencari kesempatan 😀"
tangkap tangkap tangkap tangkap anarkis,1,tangkap-tangkap-tangkap-tangkap semua yang anarkis
hoaks trans tipu,0,hoaks ini trans tipu
izin demo berani tanggung timbul rusuh,1,yang izin demo harus berani tanggung jawab apabila menimbulkan kerusuhan
tindak demo anarkis demo bawa benda tajam botol molotov,1,tindak tegas para pendemo yang anarkis demo kok pada bawa benda tajam dan botol molotov
onar tembak biar mati,0,yang buat onar tembak biar mati saja 
perintah malu negara satu raja,0,"pemerintah saja yang tidak punya malu, ini negara persatuan bukan kerajaan 😎"
joko widodo pikir pikir rakyat marah,0,pak joko widodo pikir-pikir rakyat di mana mana marah
urus undang undang jabat presiden youtube bikin undang undang dewan wakil rakyat bawa oke aduh provo,0,"apa urusan undang undang dengan jabatan presiden? youtube bikin undang undang juga Dewan Perwakilan Rakyat, belum dibawa oke maka aduh, provo"
demo wawancara tembak tembak tembak,0,"yang demo sudah di wawancara tidak itu, yang tembak siapa dulu mereka di tembak tidak di tanya kenapa di tembak !"
salah,1,ini salah siapa?
tembak mati rusuh,0,tembak mati yang buat rusuh
nunggu korban nyawa dewan hormat darah cecer nyawa hilang pakek bunuh tumpah darah rakyat,0,"nunggu berapa korban nyawa lagi ? <br> para dewan yang terhormat, jika ada darah yang cecer di sana, jika ada nyawa yang hilang di sana pakek kalian adalah para pembunuh dan penumpahan darah rakyat !"
demo kah,0,apakah ini demo untuk harus kah
lebai benda tajam bebatuan,0,lebai<br> <br> benda tajam seperti bebatuan
senapan karet polisi,0,senapan karet pak polisi
demo demo iya,0,kok demo demo terus iya
undang undang untung jadi standar upah demo coba bayang laku upah jam duit demo jam pagi jam sore jam jam hitung rb orang rb lembur standar lembur rb,0,"padahal undang-undang menguntungkan mereka bisa dijadikan standar upah demo coba bayangkan jika berlaku upah per jam berapa duit mereka bisa dapat? kalau demo mulai jam 8 pagi sampai jam 6 sore atau 10 jam per jam misalkan dihitung 20rb, satu orang bisa dapat 20rb belum lagi kalau lembur kalau sekarang tidak ada standar, walau lembur tetap saja 10rb 😀"
rusuk rusak tembak kaki,0,yang rusuk merusak tembak saja  kakinya
hero demo rusak halter bagus demo,0,hero pendemo merusak halter bagusnya pendemo itu
sengsara indonesia demo bodoh lenser lu gitu suruh presiden dasar oknum bertangung demo cuman alat dasar demo peka,0,yang lebih sengsara dari indonesia itu banyak pendemo bodoh apa apa lenser bapak lu gitu suruh jadi presiden dasar oknum tidak bertangung jawab pendemo juga cuman buat alat dasar pendemo kurang peka
sehat harga gagas demo hajat ongkang ongkang televisi,0,kesehatan kalian lebih berharga daripada penggagas demo ini! yang punya hajat ongkang-ongkang depan televisi
bodok ya niat tolak ubah undang undang,0,bodok <br> ya niatnya<br> <br> menolak perubahan undang undang
lucu lucu front bela islam front usak indonesia,0,lucu lucu Front Pembela Islam dan lain lain Front perusak indonesia kok di ikut
cabut batal undang undang hukum omnibus gitu repot biar kondusif,0,sudah cabut dan batalkan itu undang undang hukum omnibus gitu saja  repot biar kondusif dulu
untung perintah suriah demo,1,masih untung pemerintah tidak di suriah kan oleh pendemo
ya kadal gurun turun demo undang undang cipta kerja tuju coba,0,itu apa ya para kadal gurun ikut turun demo undang undang cipta kerja? tujuannya apa coba
demo buruh bawa bendera hati,0,demo buruh kok bawa bendera hati
reporter ya,0,reporter baru ya
batu botol minum golong benda tajam,1,apakah batu dan botol minuman sekarang termasuk ke dalam golongan benda tajam? 😅
