text,sentiment,original_text
wajar rakyat marah lepas pandemi bbm rakyat sulit,0,"Wajar rakyat marah, baru aja lepas dr pandemi skrmg malah bbm naik , rakyat tambah susah"
demo gak gubriss,0,Demo sekarang gk di gubriss👊👊👊👊
awas tembak mb,0,AWAS KELEN DITEMB4K 54MB0
minyak ribu ricuh,0,Minyak naek 2000 aja ricuh...
hati nurani rakyat bohong bbm cekik rakyat juang mahasiswa pandemi minyak goreng mahal pimpin becus tentu bijak,0,"Hati nurani Rakyat ngk bisa di bohongin, kenaikan BBM saat ini sangat mencekik Rakyat keci.teruslah berjuang WAHAI MAHASISWA,.pendemi belum usai, minyak goreng sangat mahal.PARA PEMIMPIN YG NGK pecus dalam menentukan kebijakan."
almamater kampus bos,1,Kok bukan almet kampus bos wkwkwk
siswa siswi biar jemput perintah,1,Itu siswa dan siswi sekarang biar d jemput pemerintah 🤣
indonesia aja ya krisis indonesia aja ya bbm negara kena imbas perang dagang cina amerika periang ukraina rusia banding negara malaysia harga bbm murah negara sanggup subsidi bbm terus ya rakyat keluar banyakdi indonesia rakyat nya juta subsidi uang pohon gilir utang bangun sektor ekonomi negara ributmikir adik,0,"Dikira cuma Indo doang y yg lagi krisis ? Dikira indo doang y yg lagi naik BBM ? <br><br>Hampir semua negara terkena imbas dari perang dagang China Amerika terutama periang Ukraina dan Rusia. <br><br>Membandingkan negara Malaysia yg harga bbmny murah ? Negara mereka  sanggup mensubsidi BBM terus menerus  y karna rakyat disana juga sedikit.. <br>Pengeluaran jadi tidak terlalu banyak<br><br>Di indo, rakyat ny saja sudah hampir 300 juta, dan hampir semua disubsidi.. lu kira uang dari pohon ? Giliran ngutang buat bangun sektor ekonomi negara aja lu juga pada ribut..<br><br>Mikir deck"
rakyat butuh pimpin erti rakyat,0,Rakyat hanya butuh pemimpin yg mengerti kesudahan rakyat
cermin mahasiswa,0,Inilah cermin mahasiswa Sekarang
semangat demo,1,Tetep semangat para pendemo
jokowi presiden salah tentu bijaksana butuh rakyat gelombang unjuk daerahpemerintah pihak sakit rakyat bijak profesional rakyat,0,"Ketika jokowi sebagai presiden salah menentukan kebijaksanaannya terhadap kebutuhan penting bagi rakyatnya, maka akan terjadi gelombang unjuk rasa besar²an di semua daerah.<br>Pemerintah itu sebenarnya berpihak kpd siapa..???!!! <br>Kenapa terus menyakiti rakyat dengan kebijakan yg tdk pro rakyat."
biar demo urat leher putus orang dungu bawa nama rakyat rakyat jelata patuh perintah bbm sekian biar tanggung rakyat berat infra struktur maju hidup jokowi negara satu republik indonesia harga mati,1,Biarin aja demo sampe urat lehernya putus ora²ng dungu jgn sampe baw²a nama rakyat karena Qmi rakyat jelata sllu patuh pada pemerintah BBM naik 2000sekian biarin aja malah tanggung asal demi Qm rakyat tidak keberatan klo perlu 5000 sekalian supaya infra struktur lebih maju hidup jokowi NKRI harga mati
kangen demo dasar raja lelucon,0,Katanya kangen d demo  dasar raja prank
bagus lawan zalim,1,Bgusss.lawan kzoliman
rokok cuek bbm demo bulan,0,"Roko naik cuek, bbm naik demo berbulan bulan 😂😂"
ayo masyarakat gabung,1,Ayooo masyarakat gabung
lagu mahasiswa kadrun,1,Lagu lama mahasewa kadrun 🤣🤣
demo demo mending diskusi cari solusi ahli kompeten perintah hubung bbm turun solusi mahasiswa kasih solusi bbm faktor pengaruh demo demo kasih solusi ya menyelesaikam,1,Drpd dema demo. Mending diskusi yg baik cari solusi di tempat yg baik dan dengan ahli2 yg kompeten serta pemerintah yg berhubungan dengan kenaikan BBM. Bukan cuma meminta turun tanpa solusi. Para mahasiswa kasih solusi bagaimana cara mengatasi masalah BBM naik. Yg mana banyak faktor yg mempengaruhi knaikan. Klo cuma dema demo g kasih solusi ya percuma. G menyelesaikam masalah malah nambah masalah.
pintar perintah alih perhati publik sambo bbm publik fokus sambo,0,Pintar nya pemerintah. Utk mengalihkan perhatian publik thd kasus sambo.maka BBM di naikan spy publik tdk fokus sma kasus sambo lagi
titik jenuh rakyat indonesia,0,Apa ini menjadi titik kejenuhan rakyat indonesia..
moga kelar kuliah gak anggur beban keluarga,1,Semoga kelar kuliah ga jadi pengangguran yang jadi beban keluarga
alah cuman ribu demo hitung bantu negara kota pindah kalimantan mesti butuh dana,0,Alah CMN naik 2ribu ja... Udh demo. Itung&quot; bantu negara lah tau sendiri kan ibukota nya pindah ke Kalimantan. Mesti butuh dana banyak
semangat mahasiswa kau harap orang miskin,1,semangat &#39; lah mahasiswa ngekau lah .harapan .orang miskin.💪💪💪
demo sih zaman rupiah ricuh diam,0,Harus di demo sih zaman dulu aja naik 500 rp ricuh besar sekarang naiknya 2000-3000 masa diam aja….
bbm berat warga,0,Kenaikan BBM memberatkan warga
enak telinga budek dengar rakyat telinga badak,0,Enakan punya telinga setengah budek tapi masih dengar rakyat. Dari pada telinga badak.
hidup mahasiswa,1,hidup mahasiswa
adik demo duta rusia ukraina suruh henti perang,1,"Dek, mau demo tuh ke kedutaan besar Rusia sama Ukraina, suruh mereka berhenti perang"
asik gereget,1,"ini baru asik, baru ada gregetnya 😂😂"
biar anak lantar sri lanka subsidi ahirnya utang bayar aduh,0,Jgn naikkan biar anaknya terlantarspt srilangka....subsidi semua ahirnya uTang ngak kebayar.....adooo
ayo mahasiswa indonesia gedung majelis musyawarat rakyat dpr,1,"Ayo mahasiswa seluruh Indonesia, naik ke gedung MPR DAN DPR kembali"
semangat kawan,1,Semangat kawan ku🙏🙏👍
mahasiswa siang turun,1,Mahasiswa siang turunkan .......🔥🔥🔥🔥
nih cap banteng koar koar bbm,1,Man nih cap banteng yg biasanya koar koar saat bbm naik...😅
ancang dpr demo putus bbm demo dongeng,0,Saat masih perancangan di DPR kalau mau demo.. Udah ada keputusan naik BBM baru demo.. Dongen ajj lu ahh..
dengar suara rakyat iniyg kayak kaya miskin miskin,0,"Apakah kalian yg di sana mendengarkan suara rakyat mu ini...<br>Yg kaya semakin kaya,,yang miskin semakin miskin..."
semangat,1,Semngattttttttttt
allahu akbar ya allah adil rakyat indonesia,1,Allahuakbar ya Allah berilah keadilan bagi kami rakyat Indonesia
sila demo tolong rusak infrastruktur uang pajak ambil perintah hasil kerja keras,1,"Silahkan berdemo, namun tolong tidak merusak infrastruktur karena itu uang pajak yang diambil oleh pemerintah tiap bulan dari hasil kerja keras"
semangat mahasiswa,1,Semangat mahasiswa
gas kasih kendur,1,Gasss jangan kasih kendor
semangat mahasiswa lawan,1,Tetep semangat mahasiswa!! 1 kata lawan!!!!
tuju demo dampak bbm orang rakyat merosot,1,"setujuuuuuu demo ...... dampak bbm naik semua ikut2 tan,, naik, sdangkan yg  kita orang rakyat biasa semakin merosott"
jokowi lihat video ketawa puas,1,Jokowi kalau lihat video ini pasti ketawa puas
jokowi pilih nikmat,1,Jokowi tu pilihan kalian  jadi nikmati saja
pertamax diam gilir pertalite demo guna pertamax,0,. Kenapa waktu PERTAMAX yang naik pada diem ?<br>giLiran PERTALITE yang naik pada demo 🤔<br><br>- PENGGUNA PERTAMAX -
quotsemangat berjuangquot,1,&quot;Semangat berjuang&quot;
pajak rakyat pajak kendara motor mobil bangun tanah uang subsidi bbm mending potong gaji dpr makan gaji buta duduk kantor ngantuk,0,"Pdhl kl semua pajak Rakyat di jadikan satu dr mulai pajak kendaraaan, motor, mobil. Bangunan, tanah pst lebih uangnya untuk subsidi BBM. Mending yg di potong gajih DPR yang makan gajih buta, duduk di kantor, ngantuk2."
demo ya dengar perintah gara gara demo korban jatuh hasil pilih adaptasi situasi konflik kurang rokok makan sederhana maksimal potensi kreativitas kerja usaha sungguh tuhan buka jalan,0,"Demo2 spt ini apa ya didengar sama pemerintah. Jangan sampai gara2 demo, korban berjatuhan tp hasilnya gak ada. Saya memilih beradaptasi dg sikon, mengurangi rokok, mkn sederhana, memaksimalkan potensi dan kreativitas di pekerjaan, dll. Kalau kita berusaha sungguh2, saya yakin Tuhan pasti buka jalan"
bener ujung ribut jiwa tawur gak gampang hilang,0,benerkaaaan...ujung2nya ribuut...jiwa tawuran ga gampang ilang 😂😂😂
bbm heboh demo gilir riuu ampas harta koruptor hadang diam mahasiswa,0,Bbm naik 2500 pd heboh dan demo giliran RIUU perampasam harta koruptor di hadang loe pd meneng bae....mahasewa...
maju perintah kayak aduh,0,Gimana mau maju pemerintahan kita kaya gini haduhh
hahahhahahhamana dpr suara,0,Hahahhahahha<br>Mana DPR kok ngga ada yg bersuara
demo orang bayar pikir papua harga bbm tahun papua diam demo bagus nama mahasiswa,0,"Yang demo sebenrnya hanya orang bayaran saja itu,,, mikir dong dong dulu di papua harga bbm berapa, bertahun² papua diam, yang demo paling bagus hanya di tahun 98 itu baru yg namanya mahasiswa beneran."
polisi ngurusi sambo ngurusi demo,1,Polisi harusnya ngurusi sambo dulu.. Baru ngurusi pendemo
semangat mahasiswakuteruslah juang rakyat merdeka indonesia semangat mahasiswa,1,Semangat mahasiswaku<br>...teruslah berjuang untuk rakyat.....merdeka indonesia....semangat mahasiswa
sandang status mahasiswa bangga selangitaksi mahasiswa dampak kaum kerja keraskami butuh kerja taraf hidup harga bbm pengaruh,0,cuma menyandang status mahasiswa aja bangganya selangit...😂😂😂😂😂😂😂<br>aksi mahasiswa tak berdampak apapun bagi kami para kaum pekerja keras.<br>kami butuh pekerjaan yg bisa menaikkan taraf hidup kami berapapun harga bbm tak begitu berpengaruh kpd kami.
moga perintah timbang al fatihah salam terengganu malaysia,1,Semoga pemerintah timbang Akan hal ini alfatihah salam dari terengganu Malaysia
wow pertalite pertamax langka,0,"Wow,pertalite naik Pertamax lanka"
mahasiswa mahasiswapaling dalang jokowi lengserharusnya wajib usut tuntas dalang demo bikin kisruh negoromewakili suara rakyat inirakyat golong berkuasakalau mahasiswa istana wakil orang ajar bikin kisruh jamanayo mahasiswa waras bicara cari salah baik ajar bantu perintah ganti,0,Mahasewa...bukan Mahasiswa.....<br><br>Paling itu2 juga dalangnya..pingin pak Jokowi lengser...<br><br>Harusnya pihak berwajib usut tuntas siapapun dalang dibalik demo2 gak penting....bikin kisruh negoro...<br><br>Mewakili suara rakyat yang mn ini....??????🤔🤔🤔🤔🤔🤔🤔🤔<br><br>Rakyat golongan yg ingin segera berkuasa...<br><br>Kalau betul2 Mahasiswa...datang baik2 ke Istana..Perwakilan ...karena orang terpelajar...bukan bikin kisruh...dah gak jaman...<br>Ayo Mahasiswa yg WARAS...bicara baik2...cari apa salah...mn yg harus di perbaiki..kalian kan terpelajar...bantu pemerintah karena next kalian2 pula yg akan menggantikannya...
aduh nih mahasiswa demo bego banget demo bbm perintah menteri alas bbm terima subsidi bbm banya masyarakat kelas tengah coba pikir subsidi bangun sekolah rumah sakit jalan irigasi manfaat dasar bego nih,1,"Aduh nih mahasiswa yg demo bego banget demo kenaikan BBM...pemerintah lewat mentrinya SDH menjelaskan alasan BBM naik...penerima subsidi BBM itu lebih banya masyarakat kelas menengah keatas...coba pikir kl subsidi itu utk bangun sekolah,rumah sakit, jalan,irigasi lebih bermanfaat...dasar bego nih"
perintah buta gak lihat masyarakat,0,Pemerintahnya buta gk lihat ke masyarakat kecil
tembak bikin ricuh,0,Tembak di tempat aja pak kalo mereka bikin ricuh
semangat juang rakyat hancur perintah zalim,1,Semangat para pejuangan rakyat. . . Hancurkan pemerintah zalim ini.
ekonomi hancur,0,Ekonomi ancurrrrrr
subsidi bbm beban apbn paksa bikin kereta cepat bangun ikn,1,"Subsidi bbm membebani apbn,, tp maksa bikin kereta cepat dan bangun ikn"
kaum sambo bantai,0,Itu kaum sambo nya di bantai saja
semangat mahasiswa asli wakil rakyat,1,Semangatttt mahasiswa ini benar2 real perwakilan Rakyatt
bagusteruskan rusuh mahasiswa dasar orang pintar,0,Bagus...teruskan kericuhan ini para mahasiswa...dasar org pinter
maju,1,Majuuuuuuuu !!!
semangat juang,1,Semangaat untuk yang berjuang disanaa
rezim zalim,0,rezim zholim..
tangis kemarin sby bbm kena serang jantung gara gara lihat bbm kah hilang,0,"MANA INI YG NANGIS2 KEMARIN WAKTU SBY NAIKIN BBM, KENA SERANGAN JANTUNG GARA2 LIAT BBM NAIK KAH KOK ILANG"
mantap,1,mantp
tarik pagar biar gak tarik parah demo ya demo kasihan tangan,0,"tarik tross 🤣🤣 dipager biar ga lewat malah ditarik jan parah, klo mau demo ya demo aja gausah begituan juga kasian tangan lu."
mahasiswa bela orang cilik,1,Hanya mahasiswa yang membela wong cilik
terima kasih mahasiswa wakil orang cilik,1,Trimakasih mahasiswa yg mewakili wong cilik
putus bbm pikir siswa lantar akibat angkot gak jalan,0,Yang memutuskan kenaikan BBM apa mikir sampe kesini banyak siswa yg terlantar akibat byk angkot yg ga jalan
surabaya cuman rupiah komunikasi masyarakattp rezim bas kali komunikasi hasbunallohu wakil wannashir,0,"Dlu p. Sby naikiin cm 500 rupiah itupun masih di kimunikasikqn sm masyarakat...<br>Tp rezim sngay kterlaluan belasan kili dinaikkan tanpa ad komunikasi, naiknya sangat tinggi lg... <br>Hasbunallohu wani&#39;mal wakiil wannashir..."
gas rusuh bos,1,Gas rusuh bossss
moga sehat wakil suara masyarakat hati hati oknum susup sengaja rusuh jalan lancar,1,"Semoga kalian sehat selalu,kalian mewakili suara masyarat,tapi tetap hati hati,ada oknum yg menyusup sengaja membuat kerusahan agar tidak berjalan dengan lancar"
mantap diam,1,Mantaaap gtu donk jangan diem
nikmat rezim pilih kalianrakyat gak sapi perah gak demo ajakarna kuasa segi mediapolitikdlltak oposisi suara keraskrna keras suara lenyap ciduk om sambo penjara skenario,0,"Nikmati lah rezim pilihan kalian👍👍<br>Rakyat gx cuma sapi perah gx akan bisa aapa2 selain demo2 aja<br>Karna semua sudah dikuasai,dri segi media,politik,dll<br>Tak ada lagi oposisi yg bersuara keras<br>Krna yg keras2 bersuara bakal lenyap di ciduk om sambo dn terpenjara oleh sekenarionya 🤣"
panas sebentar istana jokowi hilang buruh mahasiswa,0,"Masih pemanasan, sebentar lagi istana Jokowi hilang diratakan buruh dan mahasiswa"
maju mahasiswa,1,MJu terus mahasiswa
bbm gaji tolong bahan pangan lainquot,1,Bbm naik gpp tp gaji tolong di naikan bakalan juga bahan pangan dan lain&quot; juga naik.
tunggu komentar profesional bbm,1,Masih nunggu komen yg pro BBM naik 🤣
turun harga konsekuensinyaharus korbankanjadi serba salah presidensemangat pakde,1,Naik dan turun harga ada konsekuensinya...<br>Harus ada yang di korbankan...<br><br>Jadi serba salah pak presiden<br><br>Semangat pakde...💪💪💪
demo upil jaket mahasiswa kampus abal abal gak mahasiswa si bohir,0,demo cuma se upil dr jaketnya mahasewa dr kampus abal2 ga jelas tuh mahasewa si bohir
quotquotbebek dungu bebek culasquotquotpolitik heran deh untung bbm doang harga coba langka turus bangsa cerdas ekonomi dunia kacau,0,"&quot;&quot;BEBEK DUNGU DAN BEBEK CULAS&quot;&quot;<br>POLITIK LAGI TERHERAN2 DEHH UNTUNG BBM MASIH NAIK DOANG HARGA NYA COBAK KALAU LANGKA ATAU TIDAK ADA.SEHARUS NYA PENURUS BANGSA ITU HARUS LEBIH CERDAS MELIHAT,UDAH TAU EKONOMI DUNIA LAGI KACAU."
masrakyat tumbal,0,Mas<br>Rakyat jadi tumbal lagi...
merdeka,1,MERDEKA 💪🇮🇩
demo penting kelompok,0,Demo gak jelas. Untuk kepentingan kelompok tertentu.
semangat adik adik harap,1,Semangat adek2 ku. Kita bersama kalian.... cuma kalian harapan kami.
ulah jabat perintah negara rakyat anak anak sekolah korban urus negara korban jabat enak tertawa bahak bahak,0,Ulah pejabat dan pemerintah negara rakyat dan anak anak sekolah jadi korban mereka tidak tahu menahu urusan negara tapi jadi korban.pejabat enak tertawa terbahak bahak.
kah suka perintah,1,Yg beginikh yg di sukai pamerinyah.
hajar polisi,1,Hajar pak polisi...
kasih harga bbm mohon harga kendaraaan listrik murah murah murah,1,udh sekarang kasih aja harga BBM naik tapi plis untuk harga kendaraaan listrik dimurhkan semurah murahnya
tunjang jabat jabat turun,0,Harus nya tunjangan2 pejabat2 yg tidak jelas itu  yg hrs di turun kan
yhuda warnet demo mahasiswa buruh wakil rakyat manfaat elite politik lihat hasil demo malar mei rusuh sengsara rakyat krismon sembako mahal kerja kontrak timbul enak duduk manis elite politik heran siregar buyung nasution malar mei megawati amin rais hata raja fadli zon aef saefulah fahri hzh adnan budiman sujatmiko nurwahid mantan ketua majelis musyawarat rakyat kaya duduk manis senyum mahasiswa buruh manfaat demo penting politik rakyat sengsara cek demo tarik rakyat jakarta rusuh demo media sosial gak rakyat cerdas provokasi rusuh rakyat kerja kerja dagang dagang ojek daring ojek daring asik aji tonton sinetron rakyat muak demo provokasi sesat bikin susah rakyat negara demo serbu istana rakyat cuek demo hasil turun kolor adik armando alhamdulillah indonesia rusuh mantap maju aparat tni polri aman indonesia rusuh elite politik,0,"@Yhuda Warnet  <br><br>demo2 mahasewa n buruh tdk mewakilkan rakyat hanya di manfaatkan elit2 politik ..liat hasil demo <b>MALARI 74 N MEI 98</b> berakhir rusuh yg sengsara tetap rakyat krismon dimana2 sembako makin mahal kerja kontrak malah timbul yg enak duduk manis para elit2 politik sperti, herman siregar, buyung nasution(malari 74) n mei 98...megawati, amin rais, hata raja, fadli zon,aef saefulah, fahri hzh, adnan, budiman sujatmiko dan nurwahid eks ketua MPR mreka saat ini KAYA2 DUDUK MANIS tersenyum mlihat mahasewa2 dan buruh2 di manfaatkan u. demo demi kepentingan politik mreka rakyat tetep aja sengsara ...dan cek saat ini demo sdh tdk menarik rakyat jakarta u. rusuh yg ada cuma demo kecil2an itu jg dibesar2 kan oleh medsos2 yg ga jelas...rakyat sdh pd cerdas tdk mau di provokasi u. RUSUH ..rakyat yg kerja ttp kerja yg dagang ttp dagang yg ojol ttp ojol ibu2 asik ngaji dan nonton sinetron hahaa rakyat sdh MUAK DGN DEMO2 PROVOKASI SESAT BIKIN SUSAH RAKYAT N NEGARA dan  saat demo serbu istana 180521 rakyat cuek dgn demo besar tsb dan hasilnya cuma dapat nurunin KOLOR ade armando ..dan ALHAMDULILLAH INDONESIA tdk terjadi KERUSUHAN sperti 74 n 98....mantab maju trus aparat TNI POLRI u. mengamankan INDONESIA dari para PERUSUH2 ELITE2 POLITIK💪🚔🚔💪"
demoo urraa serah bodoh,0,Demooo...karepmuu ura karepmuu....bodo amatt
kembali akal hatinaik turun pikir,1,😀😀😀😀😀........<br>Kembalikan lagi ke akal dan hati.<br>Naik turun dipikirkan dengan baik.
umur juang moga lindung allah swtaamiin,1,Panjang umur perjuangan...(semoga semua dalam lindungan Allah SWT..aamiin)👍
saudarakukalian ujung tombak suara rakyatdoa,1,Lanjutkan SAUDARAKU...<br>KALIAN adalah ujung tombak suara rakyat.<br>Do&#39;a KAMI selalu menyertai KALIAN.....!
bagus bagus bagus tingkat,1,Bagus bagus bagus tingkatkan
demo ya demo mbok ya anarkis tangkap e mbok e enes,0,demo2 yo demoooo mbok yo rasah anarkhiiiis....mengko ditangkep pak e mbok e sing ngeneeeees
ribet pakai aplikasi arti my pertamina bbm perintah parah,0,"Bener udah naik harus ribet pke aplikasi lgh..apa Arty dri my Pertamina klau BBM naik trus, pemerintah parah"
turun bbm,1,Pak turunin pak bbm
maju kepung srie biang joget rampok duit amal bbm sentul srie,1,Teruuus maju kepung srie biang joged...gak taunya mo rampok duit amal bbm....sentul kau srie
zaman orde sopir angkot mogok bbm anak sma jalan kaki pulang sekolah,1,Ingat dulu waktu zaman Orba... thn 1987.. supir angkot mogok krn BBM...kami anak SMA jalan kaki pulang 5 km dari sekolah.
gak ricuh demo bang nama kooi,1,"Klao gk ricuh bkn demo bang , itu namanya NGOPI . ."
mahasiswa cerdas paham bbm goda hasrat tawur sayang dilewatkanapalagi lawan mitra polisi lawan tangguhuwaaah tantang keren asyiktawuran mahasiswa bosan menantangngakuuu,0,"Mahasiswa sdh cukup cerdas, paham betul kenapa BBM harus naik..., masalahnya godaan hasrat tawuran sayang jika dilewatkan...<br>Apalagi sparing partnernya pak polisi... lawan yang tangguh.!!<br>Uwaaah tantangannya pasti krrren... asyik.<br>Tawuran antar mahasiswa bosen... Kurang menantang.<br>Ngakuuu aja deh"
mahasiswa ganti wakil rakyat,1,Joss mahasiswa gantikan wakil rakyat
demo sasar demo anjung minyak lepas pantai,0,Demo itu tak tepat sasaran. Harusnya di demo di anjungan minyak lepas pantai
rusak fasilitas prestasi minim,0,Bisanya merusak fasilitas.. prestasi minim....
uang bangun kota nusantara sejahtera rakyat pimpin,1,Uang bangun IKN bisa digunakan untuk mensejahterakan rakyat yG Bapak pimpin....
semangat moga perintah turun harga bbm batas,1,Semngat..semoga pemerintah menurunkan harga bbm...tp tetap membatasi peruntukanya.
bebe em susu beli orang pintar tarik subsidi,1,BeBe eM naik tinggi....susu tak terbeli....orang pintar tarik subsidi....
masya allah indonesia kugara orang indonesia kucar kacir,0,"Masyallah Indonesia ku,<br>Gara2 1 orang Indonesia kucar kacir"
hasut hasut hina dungu kelompok cebong dapat bbm harga sembako komentar umpat comberan,0,BuzzeRp BuzzeRp Hina dan Dungu dan kelompok cebong gmn pendapat lo BBM dan Semua harga sembako naik ? Komen dong lo jngan ngumpet aja di comberan
lengser,0,lengser in aja klo bisa
mahasiswa,1,"Lanjutkan MAHASISWA,,,"
demo kasih solusi anti perintah perintah nyinyir,0,"Demo boleh, kasih solusinya apa? Jangan karena anti pemerintah apa yg dikeluarkan pemerintah selalu dinyinyirin"
negara gak uang bangun kota nusantara mending usaha jakarta relokasi daerah kawasan industri paksa pikir rakyat pimpin duduk kabinet sejahtera,0,Kalau Negara gk ada uang tuk bangun IKN mending perusahaan2 yg ada di Jakarta direlokasi ke daerah2 Kawasan Industri.... jangan dipaksa Pak.... pikirkan rakyat yg Bapak Pimpin .. jgn hanya yg duduk dikabinet yg sejahtera
stm turun jalan,1,STM kapan turun jalan ????
perintah asss peka biar korupsi,0,Pemerintah asss*<b>*</b> mana pekaa taunya gimana biar bs korupsi
mantap,1,Mantaaaaaaap....
masuk istana negara halal tembak bos ring awur masuk demo goblok anarkis mahasiswa mahasiswa,0,"Wkwk asal masuk istana negara halal di tembak bos ring 1 kok ngawur mau di masukin, demo boleh gblk jangan ap lagi anarkis mahasiswa ap mahasewa"
gojek muncul,1,Gojek belum muncul
semangat kakak moga hasil,1,Semangat kaka2 smoga ada hasil nya 🤲🤲
sih tuju ya imbang gaji pokok,1,Kalo apa2 naik sih setuju aja. Cuma ya harus diimbangi gaji pokoknya juga harus ikut dinaikin
mati demo minyak pasal minyak penting,0,Sampai mati kamu demo minyak akan tetap naik....ini semua bukan pasal minyak tapi ada kepentingan lain
allah tuju gerak mahasiswa tolak bbm turun lapang anak pmii organisasi kenal mudah bayar demo tuju duit jabat manfaat situasi mah tolong mahasiswa pmii noda demokrasi bilang oknum fakta nya pimpin pmii gak beda nya,1,"Demi Allah Saya setuju gerakan mahasiswa tolak kenaikan BBM. <br><br>Tapi ini yang turun lapangan anak PMII. Ini organisasi yg terkenal mudah dibayar.. Mereka demo tujuan nya minta duit sama pejabat.. Manfaatkan situasi aja ini mah.. <br><br>Tolong mahasiswa PMII Jangan nodai demokrasi!! Mau dibilang oknum tapi fakta nya, pemimpin PMII dari masa ke masa ga Ada beda nya.."
ya ya harga bbm murah subsidi ya,1,"Ya gimana ya, dulu harga bbm murah karena disubsidi kan ya"
kerja tiada,0,kerja tiada guna....
seru,1,seru...
demo mahasiswa gak efek jera perintah coba rakyat juang bantu mahasiswa,0,Klok yg demo mahasiswa gk bkal ad efek jera buat pemerintahan ini cb sekali&quot; rakyat jg bersama berjuang bantu mahasiswa
hai mahasiswa lucu harga kuota internet oke bbm rupiah klean hobi suruh kuota mahal klean beli,0,Hei mahasiswa ...wkwkw lucu kelean . Harga kuota internet naik .klean ok2 aja .BBM naik bbrp rupiah klean udh hobi ngesruh ...kuota mahal ttp aja klean beli
siar rusuh ya,1,Yg disiarin pas rusuh nya aja ya
gara gara sambo hilang woi biadab samba,0,Jgn sampe gara2 ini kasusu sambo ilang bgtu aja woi. <br>Biadab samba
mending tidur aku mas,1,Mnding turuuu ngnkuu mas 🤣🤣🤣
bensin ribut syukur,1,Bensi aja naek ribut... syukurin saja
halo petinggi negeri bahas mangkas gaji dpr gaji perintah rakyat korban,1,Hallo petinggi negeri ini kapan kalian bahas pemangkasan gaji DPR dan gaji Pemerjntah. Ko malah rakyat terus yg jadi korban.
gak bbm liter ribu sepeda tanggung tanggung,1,Knp ga sekalian BBM /LITER 100RB jadi pd naik sepeda nanti 🤣naikin jangan tanggung tanggung
moga rusak fasilitas kena bogem mentah,0,semoga yg merusak fasilitat kena bogem mentah
semangat pahlawan,1,Semangat para pahlawan
demo demo mahasiswa pimpin orang tolak harga bbm dampak harga butuh demo menyelesaikn,0,demo demo.. kalau pun mahasiswa itu suatu saat jadi pemimpin belum tntu lebih baik dari pada saat ini.. semua orang pasti menolak kenaikan harga BBM krna akn brdmpak kpda hrga kbthan.. tpi demo gak akn menyelesaikn msalh..
stm bantu mahasiswa demo,1,STM BANTUIN MAHASISWA UNTUK DEMO LAGI WKWK
rezim gila tunggu azab allah cepat pimpin bengis,0,rezim gila..tunggu azab Allah secepatnya buat pemimpin bengis
bbm kasihan negara kasih subsidi beli orang sadar sedia ber ekonomi,0,Kalo ngga naik bbm nya kasian negara ngasih subsidi sebesar itu dan akhirnya pun dibeli orang&quot; Yang tidak sadar diri bahwa itu bukan di sediakan untuk dirinya yang ber ekonomi cukup.
sampah ricuh,0,Sampah ricuh
gas saudara rezim plonga plongo negara satu republik indonesia harga,1,Gasss terus sodara!!! REZIM PLONGO NKRI HARGA NAIK! 🖕🖕
hore indonesia,1,Hore Indonesiaku 🤣
pimpin perhati rakyat putus,0,Pemimpin yg tdk memperhatikan rakyat seenaknya aja membuat keputusan .
dukung demo,1,WE Support DEMO!!!!!!
angkot pakai my pertamina angkot negara sadar ya demo kantor pertamina,0,Kalau angkot tdk usah pakai my pertamina. Krn sudah di tau itu angkot. Ada2 saja negara ini. Tp baru aku sadar. Knp ya tdk ada yg demo di kantor pertamina
hancur,0,hancurkan
bicara mahasiswa sulit pulang sekolah sorot malang sopir angkot bbm berita becus,1,"Yg di bicarakan mahasiswa susah pulang dan ke sekolah,, yg di sorot itu kemalangan para supir angkot Krena kenaikan BBM.... Berita semakin tidak becuss"
harga bbm turun bbm anak anak sd sltp slta pakai motor pikir bbm murah anak anak sd sltp slta ugal ugalan balap liar,1,LEBIH BAIK HARGA BBM. DARI PADA TURUN. KALAU BBM NAIK ANAK ANAK SD. SLTP. SLTA. MAU PAKE MOTOR MIKIR. KALAU BBM MURAH ANAK ANAK SD. SLTP. SLTA. BANYAK YANG UGAL-UGALAN. BANYAK YANG BALAPAN LIAR.
ya allah kuat mahasiswa demo wakil rakyat indonesia,1,Ya Allah berilah kekuatan untuk mahasiswa yg ikut demo karna mewakili rakyat Indonesia 🙏🙏
kacau mahasiswa cuman mahasiswa kampus sibuk ajar,0,"Tambah kacau kan .mahasiswa cuman mahasiwa ......., kampus laen nda ikut karena sibuk belajar  wkkwkwkwkkw"
si tukang kibul kabur kecut,0,Si tukang ngibul kabur.. pengecut
innalillahi wa innailaihirojiun selesai kurang beban akibat rugi moga cepat selesai putus bijak lagibaarakallahufikum,0,"Innalillahiwainnailaihirojiun...bukan menyelesaikan masalah, dan mengurangi beban malah akan mengakibatkan kerugian...semoga masalah ini cepat selesai..dan ada keputusan yg lebih bijak lagi...<br>Baarakallahufikum.."
tangis sby bbm gilir tangis bbm,0,"dlu ada yg nangis2 pas SBY naikin bbm, skrg giliran yg nangis yg naikin bbm"
rakyat kompak bela negara biar tindas,1,"Rakyatt kecill harus kompak membela negara , biar tidak di tindasss terusss"
semangat,1,Semangat
